Model run by xnw17 using Apollo 0.3.6 on R 4.5.2 for Darwin.
Please acknowledge the use of Apollo by citing Hess & Palma (2019)
  DOI 10.1016/j.jocm.2019.100170
  www.ApolloChoiceModelling.com

Model name                                  : suv_lc_3c_1
Model description                           : LC model with 3 classes with indicator
Model run at                                : 2026-04-06 23:47:17.962346
Estimation method                           : bgw
Estimation diagnosis                        : Relative function convergence (favorable)
Optimisation diagnosis                      : Maximum found
     hessian properties                     : Negative definite
     maximum eigenvalue                     : -1.041807
     reciprocal of condition number         : 5.15334e-05
Number of individuals                       : 656
Number of rows in database                  : 3936
Number of modelled outcomes                 : 3936

Number of cores used                        :  2 
Model without mixing

LL(start)                                   : -4326.28
LL (whole model) at equal shares, LL(0)     : -5456.45
LL (whole model) at observed shares, LL(C)  : -5394.03
LL(final, whole model)                      : -4124.68
Rho-squared vs equal shares                  :  0.2441 
Adj.Rho-squared vs equal shares              :  0.236 
Rho-squared vs observed shares               :  0.2353 
Adj.Rho-squared vs observed shares           :  0.2288 
AIC                                         :  8337.36 
BIC                                         :  8613.59 

LL(0,Class_1)                    : -5456.45
LL(final,Class_1)                : -6772.92
LL(0,Class_2)                    : -5456.45
LL(final,Class_2)                : -5687.46
LL(0,Class_3)                    : -5456.45
LL(final,Class_3)                : -6307.54

Estimated parameters                        : 44
Time taken (hh:mm:ss)                       :  00:00:22.65 
     pre-estimation                         :  00:00:5.34 
     estimation                             :  00:00:1.84 
     post-estimation                        :  00:00:15.47 
Iterations                                  :  25  

Unconstrained optimisation.

Estimates:
                             Estimate        s.e.   t.rat.(0)
gamma_ev_neighbor_c                       -0.001818
gamma_knowledge_ev_c                       0.017182
gamma_knowledge_subsidy_c                 -0.003254
gamma_veh_refuel_c                        3.424e-05
gamma_veh_range_c                          0.002541
                                            b_age_a
b_no_choice_a                              0.014849
b_powertrainbev_a                          0.013705
b_powertrainhev_a                         -0.004748
b_range_bev_a                             -0.006061
b_mileage_a                                0.001217
b_age_a                                    0.001417
b_operating_cost_a                         0.002562
b_price_a                                  0.001443
b_no_choice_b                              0.001280
b_powertrainbev_b                        2.8654e-04
b_powertrainhev_b                         1.848e-06
b_range_bev_b                             1.048e-05
b_mileage_b                              -8.084e-05
b_age_b                                  -4.692e-05
b_operating_cost_b                       -6.391e-05
b_price_b                                -2.120e-05
b_no_choice_c                             -0.006285
b_powertrainbev_c                         -0.004073
b_powertrainhev_c                          0.003444
b_range_bev_c                              0.001977
b_mileage_c                             -3.8762e-04
b_age_c                                 -2.6934e-04
b_operating_cost_c                        -0.001167
b_price_c                                 -0.001512
delta_b                                   -0.003328
gamma_EV_benefit_b                         0.002085
gamma_EV_anxiety_b                       6.8960e-04
gamma_hhincome_b                          9.651e-05
gamma_ev_charge_b                       -1.1096e-04
gamma_ev_neighbor_b                      3.3400e-04
gamma_knowledge_ev_b                       0.004209
gamma_knowledge_subsidy_b                 -0.002857
gamma_veh_refuel_b                      -1.1621e-04
gamma_veh_range_b                        4.1198e-04
delta_c                                   -0.005421
gamma_EV_benefit_c                         0.002488
gamma_EV_anxiety_c                         0.001054
gamma_ev_charge_c                        3.3543e-04
gamma_hhincome_c                          7.404e-05
gamma_ev_neighbor_c                      2.7971e-04
gamma_knowledge_ev_c                       0.005434
gamma_knowledge_subsidy_c                 -0.002489
gamma_veh_refuel_c                      -1.4124e-04
gamma_veh_range_c                        8.7000e-04
                                 b_operating_cost_a
b_no_choice_a                              0.147758
b_powertrainbev_a                          0.092171
b_powertrainhev_a                         -0.063982
b_range_bev_a                             -0.054329
b_mileage_a                                0.009045
b_age_a                                    0.002562
b_operating_cost_a                         0.081103
b_price_a                                  0.023951
b_no_choice_b                              0.034190
b_powertrainbev_b                          0.007248
b_powertrainhev_b                         -0.003437
b_range_bev_b                           -5.3850e-04
b_mileage_b                             -7.1181e-04
b_age_b                                 -5.5254e-04
b_operating_cost_b                       8.6608e-04
b_price_b                                  0.001905
b_no_choice_c                             -0.109836
b_powertrainbev_c                         -0.052549
b_powertrainhev_c                          0.065338
b_range_bev_c                              0.026562
b_mileage_c                               -0.003489
b_age_c                                 -4.5310e-04
b_operating_cost_c                        -0.034047
b_price_c                                 -0.020685
delta_b                                   -0.025703
gamma_EV_benefit_b                         0.025214
gamma_EV_anxiety_b                         0.008053
gamma_hhincome_b                          -0.003433
gamma_ev_charge_b                          0.005749
gamma_ev_neighbor_b                       -0.010511
gamma_knowledge_ev_b                       0.043641
gamma_knowledge_subsidy_b                 -0.038489
gamma_veh_refuel_b                         0.001036
gamma_veh_range_b                          0.011495
delta_c                                   -0.045345
gamma_EV_benefit_c                         0.040858
gamma_EV_anxiety_c                         0.012441
gamma_ev_charge_c                          0.032317
gamma_hhincome_c                          -0.003880
gamma_ev_neighbor_c                       -0.012151
gamma_knowledge_ev_c                       0.061522
gamma_knowledge_subsidy_c                 -0.041900
gamma_veh_refuel_c                         0.002176
gamma_veh_range_c                          0.009073
                                          b_price_a
b_no_choice_a                              0.101124
b_powertrainbev_a                          0.043998
b_powertrainhev_a                         -0.046011
b_range_bev_a                             -0.038148
b_mileage_a                                0.003216
b_age_a                                    0.001443
b_operating_cost_a                         0.023951
b_price_a                                  0.032816
b_no_choice_b                              0.027896
b_powertrainbev_b                          0.004169
b_powertrainhev_b                         -0.002896
b_range_bev_b                           -3.9011e-04
b_mileage_b                             -2.5745e-04
b_age_b                                 -2.7020e-04
b_operating_cost_b                         0.001245
b_price_b                                  0.001706
b_no_choice_c                             -0.064594
b_powertrainbev_c                         -0.027263
b_powertrainhev_c                          0.037722
b_range_bev_c                              0.016003
b_mileage_c                               -0.001218
b_age_c                                 -5.1723e-04
b_operating_cost_c                        -0.016341
b_price_c                                 -0.017539
delta_b                                   6.790e-05
gamma_EV_benefit_b                         0.017398
gamma_EV_anxiety_b                         0.007170
gamma_hhincome_b                          -0.002701
gamma_ev_charge_b                          0.005653
gamma_ev_neighbor_b                        0.002211
gamma_knowledge_ev_b                       0.036875
gamma_knowledge_subsidy_b                 -0.034264
gamma_veh_refuel_b                      -3.2522e-04
gamma_veh_range_b                          0.004484
delta_c                                   -0.012878
gamma_EV_benefit_c                         0.028552
gamma_EV_anxiety_c                         0.009694
gamma_ev_charge_c                          0.018308
gamma_hhincome_c                          -0.003036
gamma_ev_neighbor_c                        0.001760
gamma_knowledge_ev_c                       0.045940
gamma_knowledge_subsidy_c                 -0.036955
gamma_veh_refuel_c                        7.756e-05
gamma_veh_range_c                          0.005144
                                      b_no_choice_b
b_no_choice_a                              0.051562
b_powertrainbev_a                         -0.069291
b_powertrainhev_a                         -0.125641
b_range_bev_a                             -0.025299
b_mileage_a                                0.005759
b_age_a                                    0.001280
b_operating_cost_a                         0.034190
b_price_a                                  0.027896
b_no_choice_b                              0.345000
b_powertrainbev_b                          0.078838
b_powertrainhev_b                         -0.001967
b_range_bev_b                             -0.015997
b_mileage_b                                0.010253
b_age_b                                    0.003355
b_operating_cost_b                         0.047285
b_price_b                                  0.048695
b_no_choice_c                             -0.201031
b_powertrainbev_c                         -0.063139
b_powertrainhev_c                          0.087942
b_range_bev_c                              0.041551
b_mileage_c                               -0.007895
b_age_c                                   -0.002754
b_operating_cost_c                        -0.041133
b_price_c                                 -0.046623
delta_b                                   -0.029863
gamma_EV_benefit_b                         0.039810
gamma_EV_anxiety_b                         0.006269
gamma_hhincome_b                          -0.005011
gamma_ev_charge_b                          0.002352
gamma_ev_neighbor_b                       -0.012312
gamma_knowledge_ev_b                       0.063144
gamma_knowledge_subsidy_b                 -0.019911
gamma_veh_refuel_b                         0.002425
gamma_veh_range_b                          0.013023
delta_c                                   -0.037609
gamma_EV_benefit_c                         0.059424
gamma_EV_anxiety_c                         0.019818
gamma_ev_charge_c                          0.022472
gamma_hhincome_c                          -0.004806
gamma_ev_neighbor_c                       -0.011676
gamma_knowledge_ev_c                       0.100190
gamma_knowledge_subsidy_c                 -0.035652
gamma_veh_refuel_c                       -3.873e-05
gamma_veh_range_c                          0.011001
                                  b_powertrainbev_b
b_no_choice_a                              0.002587
b_powertrainbev_a                         -0.016041
b_powertrainhev_a                         -0.026906
b_range_bev_a                             -0.001509
b_mileage_a                                0.002214
b_age_a                                  2.8654e-04
b_operating_cost_a                         0.007248
b_price_a                                  0.004169
b_no_choice_b                              0.078838
b_powertrainbev_b                          0.161085
b_powertrainhev_b                          0.003717
b_range_bev_b                             -0.045251
b_mileage_b                               6.073e-05
b_age_b                                  1.8960e-04
b_operating_cost_b                         0.013579
b_price_b                                  0.014780
b_no_choice_c                             -0.009178
b_powertrainbev_c                          0.046641
b_powertrainhev_c                          0.047519
b_range_bev_c                              0.006674
b_mileage_c                                0.001707
b_age_c                                  7.4318e-04
b_operating_cost_c                        -0.007818
b_price_c                                 -0.017482
delta_b                                   -0.035262
gamma_EV_benefit_b                         0.018424
gamma_EV_anxiety_b                        -0.002861
gamma_hhincome_b                         3.9510e-04
gamma_ev_charge_b                         -0.001847
gamma_ev_neighbor_b                      -8.616e-05
gamma_knowledge_ev_b                       0.006446
gamma_knowledge_subsidy_b                  0.001441
gamma_veh_refuel_b                        8.702e-05
gamma_veh_range_b                        3.8702e-04
delta_c                                   -0.003778
gamma_EV_benefit_c                         0.022368
gamma_EV_anxiety_c                         0.007275
gamma_ev_charge_c                          0.009041
gamma_hhincome_c                          -0.001836
gamma_ev_neighbor_c                       -0.005846
gamma_knowledge_ev_c                       0.032512
gamma_knowledge_subsidy_c                 -0.002911
gamma_veh_refuel_c                        2.978e-05
gamma_veh_range_c                          0.002191
                                  b_powertrainhev_b
b_no_choice_a                             -0.006727
b_powertrainbev_a                          0.005246
b_powertrainhev_a                          0.007675
b_range_bev_a                              0.001178
b_mileage_a                             -3.0861e-04
b_age_a                                   1.848e-06
b_operating_cost_a                        -0.003437
b_price_a                                 -0.002896
b_no_choice_b                             -0.001967
b_powertrainbev_b                          0.003717
b_powertrainhev_b                          0.016444
b_range_bev_b                              0.002128
b_mileage_b                              -2.216e-05
b_age_b                                 -1.8295e-04
b_operating_cost_b                        -0.004639
b_price_b                                 -0.002441
b_no_choice_c                              0.019371
b_powertrainbev_c                          0.041594
b_powertrainhev_c                         -0.010814
b_range_bev_c                             -0.011501
b_mileage_c                              9.4172e-04
b_age_c                                  2.9948e-04
b_operating_cost_c                         0.006898
b_price_c                                  0.004153
delta_b                                   -0.005904
gamma_EV_benefit_b                        -0.001595
gamma_EV_anxiety_b                       5.5519e-04
gamma_hhincome_b                         6.5926e-04
gamma_ev_charge_b                          0.003527
gamma_ev_neighbor_b                        0.001999
gamma_knowledge_ev_b                      -0.004047
gamma_knowledge_subsidy_b                  0.003058
gamma_veh_refuel_b                      -1.0191e-04
gamma_veh_range_b                       -5.5376e-04
delta_c                                    0.010338
gamma_EV_benefit_c                        -0.002766
gamma_EV_anxiety_c                        -0.002451
gamma_ev_charge_c                         -0.003477
gamma_hhincome_c                         4.5519e-04
gamma_ev_neighbor_c                        0.003126
gamma_knowledge_ev_c                      -0.008691
gamma_knowledge_subsidy_c                  0.006129
gamma_veh_refuel_c                       -3.876e-05
gamma_veh_range_c                         -0.002053
                                      b_range_bev_b
b_no_choice_a                              0.001335
b_powertrainbev_a                          0.006373
b_powertrainhev_a                          0.004757
b_range_bev_a                             -0.001865
b_mileage_a                             -3.2324e-04
b_age_a                                   1.048e-05
b_operating_cost_a                      -5.3850e-04
b_price_a                               -3.9011e-04
b_no_choice_b                             -0.015997
b_powertrainbev_b                         -0.045251
b_powertrainhev_b                          0.002128
b_range_bev_b                              0.015606
b_mileage_b                               7.725e-06
b_age_b                                 -2.5951e-04
b_operating_cost_b                        -0.003712
b_price_b                                 -0.004544
b_no_choice_c                              0.004401
b_powertrainbev_c                          0.007507
b_powertrainhev_c                         -0.008830
b_range_bev_c                             -0.004943
b_mileage_c                             -2.4829e-04
b_age_c                                   1.453e-05
b_operating_cost_c                         0.002315
b_price_c                                  0.004441
delta_b                                    0.003991
gamma_EV_benefit_b                        -0.003222
gamma_EV_anxiety_b                         0.001288
gamma_hhincome_b                        -1.6284e-04
gamma_ev_charge_b                          0.001019
gamma_ev_neighbor_b                     -4.8919e-04
gamma_knowledge_ev_b                       0.001526
gamma_knowledge_subsidy_b                 -0.002932
gamma_veh_refuel_b                        1.809e-05
gamma_veh_range_b                        4.1764e-04
delta_c                                    0.003371
gamma_EV_benefit_c                        -0.002824
gamma_EV_anxiety_c                        -0.001697
gamma_ev_charge_c                       -4.0322e-04
gamma_hhincome_c                         3.3160e-04
gamma_ev_neighbor_c                        0.001887
gamma_knowledge_ev_c                      -0.005807
gamma_knowledge_subsidy_c                  0.001179
gamma_veh_refuel_c                       1.4442e-04
gamma_veh_range_c                         -0.001364
                                        b_mileage_b
b_no_choice_a                             -0.002845
b_powertrainbev_a                         -0.002760
b_powertrainhev_a                        2.9392e-04
b_range_bev_a                            8.6766e-04
b_mileage_a                             -2.9853e-04
b_age_a                                  -8.084e-05
b_operating_cost_a                      -7.1181e-04
b_price_a                               -2.5745e-04
b_no_choice_b                              0.010253
b_powertrainbev_b                         6.073e-05
b_powertrainhev_b                        -2.216e-05
b_range_bev_b                             7.725e-06
b_mileage_b                                0.001664
b_age_b                                  1.8857e-04
b_operating_cost_b                         0.001125
b_price_b                                4.8124e-04
b_no_choice_c                             -0.004554
b_powertrainbev_c                         -0.003852
b_powertrainhev_c                       -5.3048e-04
b_range_bev_c                              0.001155
b_mileage_c                             -5.8510e-04
b_age_c                                 -1.8609e-04
b_operating_cost_c                      -2.3771e-04
b_price_c                                -9.908e-05
delta_b                                  9.0122e-04
gamma_EV_benefit_b                      -7.8747e-04
gamma_EV_anxiety_b                      -2.9914e-04
gamma_hhincome_b                         -8.359e-05
gamma_ev_charge_b                        3.0177e-04
gamma_ev_neighbor_b                      3.1575e-04
gamma_knowledge_ev_b                      -0.001307
gamma_knowledge_subsidy_b                6.4173e-04
gamma_veh_refuel_b                       1.3962e-04
gamma_veh_range_b                        1.1785e-04
delta_c                                   5.213e-05
gamma_EV_benefit_c                      -2.7260e-04
gamma_EV_anxiety_c                      -1.2316e-04
gamma_ev_charge_c                       -3.2913e-04
gamma_hhincome_c                          5.294e-05
gamma_ev_neighbor_c                      -1.551e-05
gamma_knowledge_ev_c                      3.431e-05
gamma_knowledge_subsidy_c                6.5909e-04
gamma_veh_refuel_c                       -7.714e-05
gamma_veh_range_c                        -8.124e-05
                                            b_age_b
b_no_choice_a                             -0.001330
b_powertrainbev_a                         -0.001193
b_powertrainhev_a                        7.8900e-04
b_range_bev_a                            7.8075e-04
b_mileage_a                             -1.3296e-04
b_age_a                                  -4.692e-05
b_operating_cost_a                      -5.5254e-04
b_price_a                               -2.7020e-04
b_no_choice_b                              0.003355
b_powertrainbev_b                        1.8960e-04
b_powertrainhev_b                       -1.8295e-04
b_range_bev_b                           -2.5951e-04
b_mileage_b                              1.8857e-04
b_age_b                                  3.8686e-04
b_operating_cost_b                       4.2486e-04
b_price_b                                3.8545e-04
b_no_choice_c                             -0.001541
b_powertrainbev_c                         -0.003238
b_powertrainhev_c                       -9.9029e-04
b_range_bev_c                            6.5395e-04
b_mileage_c                             -1.5165e-04
b_age_c                                 -1.4708e-04
b_operating_cost_c                        3.640e-05
b_price_c                                -1.790e-05
delta_b                                    0.001043
gamma_EV_benefit_b                      -3.0393e-04
gamma_EV_anxiety_b                      -2.1407e-04
gamma_hhincome_b                          7.515e-08
gamma_ev_charge_b                        -8.280e-05
gamma_ev_neighbor_b                      2.1822e-04
gamma_knowledge_ev_b                    -9.2820e-04
gamma_knowledge_subsidy_b                3.7615e-04
gamma_veh_refuel_b                        6.670e-05
gamma_veh_range_b                       -2.0830e-04
delta_c                                   2.719e-05
gamma_EV_benefit_c                      -6.2564e-04
gamma_EV_anxiety_c                      -1.1840e-04
gamma_ev_charge_c                       -5.3325e-04
gamma_hhincome_c                          4.780e-05
gamma_ev_neighbor_c                       3.356e-05
gamma_knowledge_ev_c                    -5.5747e-04
gamma_knowledge_subsidy_c                3.6347e-04
gamma_veh_refuel_c                       -7.478e-05
gamma_veh_range_c                         5.284e-05
                                 b_operating_cost_b
b_no_choice_a                             -0.001001
b_powertrainbev_a                         -0.008440
b_powertrainhev_a                         -0.006141
b_range_bev_a                            9.2930e-04
b_mileage_a                             -1.9578e-04
b_age_a                                  -6.391e-05
b_operating_cost_a                       8.6608e-04
b_price_a                                  0.001245
b_no_choice_b                              0.047285
b_powertrainbev_b                          0.013579
b_powertrainhev_b                         -0.004639
b_range_bev_b                             -0.003712
b_mileage_b                                0.001125
b_age_b                                  4.2486e-04
b_operating_cost_b                         0.023921
b_price_b                                  0.004721
b_no_choice_c                             -0.036229
b_powertrainbev_c                         -0.050435
b_powertrainhev_c                          0.003576
b_range_bev_c                              0.011525
b_mileage_c                               -0.001575
b_age_c                                 -6.4414e-04
b_operating_cost_c                        -0.010204
b_price_c                                 -0.004134
delta_b                                    0.005352
gamma_EV_benefit_b                         0.002403
gamma_EV_anxiety_b                      -5.3211e-04
gamma_hhincome_b                        -4.1375e-04
gamma_ev_charge_b                        2.6759e-04
gamma_ev_neighbor_b                       -0.001090
gamma_knowledge_ev_b                      9.486e-05
gamma_knowledge_subsidy_b                  0.002297
gamma_veh_refuel_b                       1.2311e-04
gamma_veh_range_b                        2.0286e-04
delta_c                                   -0.008930
gamma_EV_benefit_c                      -1.0414e-04
gamma_EV_anxiety_c                         0.001666
gamma_ev_charge_c                        6.3629e-04
gamma_hhincome_c                        -2.0275e-04
gamma_ev_neighbor_c                       -0.002237
gamma_knowledge_ev_c                       0.006106
gamma_knowledge_subsidy_c                 -0.004233
gamma_veh_refuel_c                       -9.624e-05
gamma_veh_range_c                          0.001423
                                          b_price_b
b_no_choice_a                            2.4435e-04
b_powertrainbev_a                         -0.017781
b_powertrainhev_a                         -0.012353
b_range_bev_a                              0.003178
b_mileage_a                              4.4974e-04
b_age_a                                  -2.120e-05
b_operating_cost_a                         0.001905
b_price_a                                  0.001706
b_no_choice_b                              0.048695
b_powertrainbev_b                          0.014780
b_powertrainhev_b                         -0.002441
b_range_bev_b                             -0.004544
b_mileage_b                              4.8124e-04
b_age_b                                  3.8545e-04
b_operating_cost_b                         0.004721
b_price_b                                  0.012390
b_no_choice_c                             -0.019742
b_powertrainbev_c                         -0.006767
b_powertrainhev_c                          0.009857
b_range_bev_c                              0.004586
b_mileage_c                             -2.8205e-04
b_age_c                                 -1.9290e-04
b_operating_cost_c                        -0.003493
b_price_c                                 -0.007521
delta_b                                   -0.007563
gamma_EV_benefit_b                         0.005409
gamma_EV_anxiety_b                      -6.9328e-04
gamma_hhincome_b                        -2.7889e-04
gamma_ev_charge_b                        5.3655e-04
gamma_ev_neighbor_b                       -0.002177
gamma_knowledge_ev_b                       0.003279
gamma_knowledge_subsidy_b                  0.002265
gamma_veh_refuel_b                       3.6849e-04
gamma_veh_range_b                          0.001360
delta_c                                   -0.003367
gamma_EV_benefit_c                         0.005160
gamma_EV_anxiety_c                         0.002409
gamma_ev_charge_c                        9.7177e-04
gamma_hhincome_c                        -4.7213e-04
gamma_ev_neighbor_c                       -0.002085
gamma_knowledge_ev_c                       0.009330
gamma_knowledge_subsidy_c                 -0.003478
gamma_veh_refuel_c                      -1.6329e-04
gamma_veh_range_c                          0.001537
                                      b_no_choice_c
b_no_choice_a                             -0.226790
b_powertrainbev_a                         -0.120097
b_powertrainhev_a                          0.173418
b_range_bev_a                              0.118119
b_mileage_a                               -0.016411
b_age_a                                   -0.006285
b_operating_cost_a                        -0.109836
b_price_a                                 -0.064594
b_no_choice_b                             -0.201031
b_powertrainbev_b                         -0.009178
b_powertrainhev_b                          0.019371
b_range_bev_b                              0.004401
b_mileage_b                               -0.004554
b_age_b                                   -0.001541
b_operating_cost_b                        -0.036229
b_price_b                                 -0.019742
b_no_choice_c                              0.798122
b_powertrainbev_c                          0.527450
b_powertrainhev_c                         -0.154501
b_range_bev_c                             -0.151839
b_mileage_c                                0.032198
b_age_c                                    0.012624
b_operating_cost_c                         0.167952
b_price_c                                  0.114091
delta_b                                    0.038969
gamma_EV_benefit_b                        -0.061528
gamma_EV_anxiety_b                        -0.023396
gamma_hhincome_b                           0.009180
gamma_ev_charge_b                         -0.011073
gamma_ev_neighbor_b                        0.020780
gamma_knowledge_ev_b                      -0.115864
gamma_knowledge_subsidy_b                  0.089021
gamma_veh_refuel_b                        -0.001490
gamma_veh_range_b                         -0.025270
delta_c                                    0.161699
gamma_EV_benefit_c                        -0.091031
gamma_EV_anxiety_c                        -0.040078
gamma_ev_charge_c                         -0.064407
gamma_hhincome_c                           0.007903
gamma_ev_neighbor_c                        0.011571
gamma_knowledge_ev_c                      -0.199494
gamma_knowledge_subsidy_c                  0.110951
gamma_veh_refuel_c                      -5.2911e-04
gamma_veh_range_c                         -0.020808
                                  b_powertrainbev_c
b_no_choice_a                             -0.121018
b_powertrainbev_a                         -0.157183
b_powertrainhev_a                          0.060831
b_range_bev_a                              0.073809
b_mileage_a                               -0.007018
b_age_a                                   -0.004073
b_operating_cost_a                        -0.052549
b_price_a                                 -0.027263
b_no_choice_b                             -0.063139
b_powertrainbev_b                          0.046641
b_powertrainhev_b                          0.041594
b_range_bev_b                              0.007507
b_mileage_b                               -0.003852
b_age_b                                   -0.003238
b_operating_cost_b                        -0.050435
b_price_b                                 -0.006767
b_no_choice_c                              0.527450
b_powertrainbev_c                          1.259579
b_powertrainhev_c                         -0.051451
b_range_bev_c                             -0.342740
b_mileage_c                                0.024474
b_age_c                                    0.013691
b_operating_cost_c                         0.123268
b_price_c                                  0.055831
delta_b                                   -0.073523
gamma_EV_benefit_b                        -0.006915
gamma_EV_anxiety_b                        -0.010114
gamma_hhincome_b                           0.003728
gamma_ev_charge_b                          0.007409
gamma_ev_neighbor_b                        0.012407
gamma_knowledge_ev_b                      -0.001056
gamma_knowledge_subsidy_b                  0.027064
gamma_veh_refuel_b                       2.8739e-04
gamma_veh_range_b                         -0.006875
delta_c                                    0.182258
gamma_EV_benefit_c                         0.002803
gamma_EV_anxiety_c                        -0.015969
gamma_ev_charge_c                         -0.013009
gamma_hhincome_c                           0.002292
gamma_ev_neighbor_c                        0.024219
gamma_knowledge_ev_c                      -0.089191
gamma_knowledge_subsidy_c                  0.078502
gamma_veh_refuel_c                        -0.001063
gamma_veh_range_c                         -0.028064
                                  b_powertrainhev_c
b_no_choice_a                              0.109536
b_powertrainbev_a                          0.023628
b_powertrainhev_a                         -0.158413
b_range_bev_a                             -0.067190
b_mileage_a                                0.013874
b_age_a                                    0.003444
b_operating_cost_a                         0.065338
b_price_a                                  0.037722
b_no_choice_b                              0.087942
b_powertrainbev_b                          0.047519
b_powertrainhev_b                         -0.010814
b_range_bev_b                             -0.008830
b_mileage_b                             -5.3048e-04
b_age_b                                 -9.9029e-04
b_operating_cost_b                         0.003576
b_price_b                                  0.009857
b_no_choice_c                             -0.154501
b_powertrainbev_c                         -0.051451
b_powertrainhev_c                          0.175120
b_range_bev_c                              0.052866
b_mileage_c                               -0.005861
b_age_c                                  2.2077e-04
b_operating_cost_c                        -0.055277
b_price_c                                 -0.048441
delta_b                                   -0.061773
gamma_EV_benefit_b                         0.049795
gamma_EV_anxiety_b                         0.015700
gamma_hhincome_b                          -0.004984
gamma_ev_charge_b                         -0.002464
gamma_ev_neighbor_b                       -0.020410
gamma_knowledge_ev_b                       0.090757
gamma_knowledge_subsidy_b                 -0.051893
gamma_veh_refuel_b                        9.470e-05
gamma_veh_range_b                          0.017428
delta_c                                   -0.095770
gamma_EV_benefit_c                         0.087507
gamma_EV_anxiety_c                         0.031690
gamma_ev_charge_c                          0.054013
gamma_hhincome_c                          -0.006768
gamma_ev_neighbor_c                       -0.028992
gamma_knowledge_ev_c                       0.141483
gamma_knowledge_subsidy_c                 -0.056795
gamma_veh_refuel_c                         0.002187
gamma_veh_range_c                          0.017524
                                      b_range_bev_c
b_no_choice_a                              0.056724
b_powertrainbev_a                          0.047850
b_powertrainhev_a                         -0.051230
b_range_bev_a                             -0.035731
b_mileage_a                                0.004954
b_age_a                                    0.001977
b_operating_cost_a                         0.026562
b_price_a                                  0.016003
b_no_choice_b                              0.041551
b_powertrainbev_b                          0.006674
b_powertrainhev_b                         -0.011501
b_range_bev_b                             -0.004943
b_mileage_b                                0.001155
b_age_b                                  6.5395e-04
b_operating_cost_b                         0.011525
b_price_b                                  0.004586
b_no_choice_c                             -0.151839
b_powertrainbev_c                         -0.342740
b_powertrainhev_c                          0.052866
b_range_bev_c                              0.113124
b_mileage_c                               -0.007145
b_age_c                                   -0.003707
b_operating_cost_c                        -0.034608
b_price_c                                 -0.025311
delta_b                                    0.001961
gamma_EV_benefit_b                         0.014349
gamma_EV_anxiety_b                         0.006131
gamma_hhincome_b                          -0.001931
gamma_ev_charge_b                         -0.003698
gamma_ev_neighbor_b                       -0.006187
gamma_knowledge_ev_b                       0.021057
gamma_knowledge_subsidy_b                 -0.019753
gamma_veh_refuel_b                        4.795e-05
gamma_veh_range_b                          0.005169
delta_c                                   -0.062130
gamma_EV_benefit_c                         0.021775
gamma_EV_anxiety_c                         0.009812
gamma_ev_charge_c                          0.014519
gamma_hhincome_c                          -0.002277
gamma_ev_neighbor_c                       -0.010709
gamma_knowledge_ev_c                       0.057473
gamma_knowledge_subsidy_c                 -0.029665
gamma_veh_refuel_c                       8.9215e-04
gamma_veh_range_c                          0.010498
                                        b_mileage_c
b_no_choice_a                             -0.008048
b_powertrainbev_a                         -0.003407
b_powertrainhev_a                          0.008719
b_range_bev_a                              0.004005
b_mileage_a                               -0.001433
b_age_a                                 -3.8762e-04
b_operating_cost_a                        -0.003489
b_price_a                                 -0.001218
b_no_choice_b                             -0.007895
b_powertrainbev_b                          0.001707
b_powertrainhev_b                        9.4172e-04
b_range_bev_b                           -2.4829e-04
b_mileage_b                             -5.8510e-04
b_age_b                                 -1.5165e-04
b_operating_cost_b                        -0.001575
b_price_b                               -2.8205e-04
b_no_choice_c                              0.032198
b_powertrainbev_c                          0.024474
b_powertrainhev_c                         -0.005861
b_range_bev_c                             -0.007145
b_mileage_c                                0.003803
b_age_c                                  6.9555e-04
b_operating_cost_c                         0.004538
b_price_c                                  0.003027
delta_b                                    0.001732
gamma_EV_benefit_b                        -0.001827
gamma_EV_anxiety_b                        -0.001047
gamma_hhincome_b                         2.7492e-04
gamma_ev_charge_b                        2.6607e-04
gamma_ev_neighbor_b                      9.1286e-04
gamma_knowledge_ev_b                      -0.004661
gamma_knowledge_subsidy_b                  0.002593
gamma_veh_refuel_b                       -6.564e-05
gamma_veh_range_b                         -0.001197
delta_c                                    0.009535
gamma_EV_benefit_c                        -0.002505
gamma_EV_anxiety_c                        -0.001709
gamma_ev_charge_c                         -0.001631
gamma_hhincome_c                          8.052e-06
gamma_ev_neighbor_c                      5.7363e-04
gamma_knowledge_ev_c                      -0.008778
gamma_knowledge_subsidy_c                  0.003072
gamma_veh_refuel_c                       1.9240e-04
gamma_veh_range_c                         -0.001126
                                            b_age_c
b_no_choice_a                             -0.003284
b_powertrainbev_a                         -0.001869
b_powertrainhev_a                          0.002086
b_range_bev_a                              0.001194
b_mileage_a                             -2.5102e-04
b_age_a                                 -2.6934e-04
b_operating_cost_a                      -4.5310e-04
b_price_a                               -5.1723e-04
b_no_choice_b                             -0.002754
b_powertrainbev_b                        7.4318e-04
b_powertrainhev_b                        2.9948e-04
b_range_bev_b                             1.453e-05
b_mileage_b                             -1.8609e-04
b_age_b                                 -1.4708e-04
b_operating_cost_b                      -6.4414e-04
b_price_b                               -1.9290e-04
b_no_choice_c                              0.012624
b_powertrainbev_c                          0.013691
b_powertrainhev_c                        2.2077e-04
b_range_bev_c                             -0.003707
b_mileage_c                              6.9555e-04
b_age_c                                    0.001071
