Model run by xnw17 using Apollo 0.3.6 on R 4.5.2 for Darwin.
Please acknowledge the use of Apollo by citing Hess & Palma (2019)
  DOI 10.1016/j.jocm.2019.100170
  www.ApolloChoiceModelling.com

Model name                                  : rangeloss_car_suv_lc_3c_1
Model description                           : LC model with 3 classes with indicator
Model run at                                : 2026-04-15 16:13:58.826572
Estimation method                           : bgw
Estimation diagnosis                        : Relative function convergence (favorable)
Optimisation diagnosis                      : Maximum found
     hessian properties                     : Negative definite
     maximum eigenvalue                     : -1.040242
     reciprocal of condition number         : 2.71649e-06
Number of individuals                       : 1374
Number of rows in database                  : 8244
Number of modelled outcomes                 : 8244

Number of cores used                        :  2 
Model without mixing

LL(start)                                   : -13783.5
LL (whole model) at equal shares, LL(0)     : -11428.61
LL (whole model) at observed shares, LL(C)  : -11417.8
LL(final, whole model)                      : -8181.71
Rho-squared vs equal shares                  :  0.2841 
Adj.Rho-squared vs equal shares              :  0.2809 
Rho-squared vs observed shares               :  0.2834 
Adj.Rho-squared vs observed shares           :  0.281 
AIC                                         :  16437.42 
BIC                                         :  16697.05 

LL(0,Class_1)                    : -11428.61
LL(final,Class_1)                : -10451.91
LL(0,Class_2)                    : -11428.61
LL(final,Class_2)                : -28575.71
LL(0,Class_3)                    : -11428.61
LL(final,Class_3)                : -13550.83

Estimated parameters                        : 37
Time taken (hh:mm:ss)                       :  00:00:36.51 
     pre-estimation                         :  00:00:5.48 
     estimation                             :  00:00:3.71 
     post-estimation                        :  00:00:27.31 
Iterations                                  :  29  

Unconstrained optimisation.

Estimates:
                                 Estimate        s.e.   t.rat.(0)
gamma_suv_b                                       -0.001007
gamma_suv_c                                       4.406e-05
                              gamma_evb_environment_agree_b
b_no_choice_a                                      0.001213
b_mileage_a                                     -1.7702e-04
b_range_year0_a                                   -0.001555
b_degradation_a                                  -7.669e-06
b_packreplace_a                                 -5.2809e-04
b_cellreplace_a                                 -5.3653e-04
b_price_a                                          0.001515
b_no_choice_b                                     -0.006009
b_mileage_b                                     -3.4020e-04
b_range_year0_b                                    0.011389
b_degradation_b                                  -7.755e-05
b_packreplace_b                                   -0.001534
b_cellreplace_b                                   -0.003144
b_price_b                                         -0.014866
b_no_choice_c                                    5.5810e-04
b_mileage_c                                      -1.421e-05
b_range_year0_c                                  3.4990e-04
b_degradation_c                                  -6.926e-06
b_packreplace_c                                   4.543e-05
b_cellreplace_c                                   6.172e-05
b_price_c                                       -2.3802e-04
delta_b                                           -0.015912
gamma_EV_rangeanxiety_b                           -0.007309
gamma_hhincome_b                                -2.8005e-04
gamma_ev_charge_b                                -2.265e-05
gamma_evb_environment_agree_b                      0.047477
gamma_evb_function_disagree_b                   -5.4344e-04
gamma_veh_range_b                                9.3374e-04
delta_c                                           -0.009567
gamma_EV_rangeanxiety_c                           -0.001921
gamma_hhincome_c                                 -8.966e-05
gamma_ev_charge_c                               -8.6717e-04
gamma_evb_environment_agree_c                      0.018408
gamma_evb_function_disagree_c                   -6.4119e-04
gamma_veh_range_c                                3.9907e-04
gamma_suv_b                                        0.002266
gamma_suv_c                                      8.5390e-04
                              gamma_evb_function_disagree_b
b_no_choice_a                                   -9.9454e-04
b_mileage_a                                      -8.861e-05
b_range_year0_a                                    0.001104
b_degradation_a                                  -7.856e-06
b_packreplace_a                                 -3.4571e-04
b_cellreplace_a                                   -0.001097
b_price_a                                       -1.4868e-04
b_no_choice_b                                      0.009884
b_mileage_b                                     -8.7347e-04
b_range_year0_b                                    0.006796
b_degradation_b                                  5.3182e-04
b_packreplace_b                                    0.001562
b_cellreplace_b                                    0.007460
b_price_b                                         -0.003425
b_no_choice_c                                   -8.1456e-04
b_mileage_c                                       6.733e-05
b_range_year0_c                                 -2.1022e-04
b_degradation_c                                   5.661e-06
b_packreplace_c                                  1.6134e-04
b_cellreplace_c                                  3.5141e-04
b_price_c                                        1.4980e-04
delta_b                                           -0.016851
gamma_EV_rangeanxiety_b                            0.004918
gamma_hhincome_b                                 1.3735e-04
gamma_ev_charge_b                                 -0.001208
gamma_evb_environment_agree_b                   -5.4344e-04
gamma_evb_function_disagree_b                      0.107971
gamma_veh_range_b                               -8.6274e-04
delta_c                                           -0.007365
gamma_EV_rangeanxiety_c                            0.002635
gamma_hhincome_c                                  6.300e-05
gamma_ev_charge_c                               -4.8038e-04
gamma_evb_environment_agree_c                     -0.001703
gamma_evb_function_disagree_c                      0.026385
gamma_veh_range_c                               -3.4810e-04
gamma_suv_b                                        0.005583
gamma_suv_c                                        0.001749
                                          gamma_veh_range_b
b_no_choice_a                                    2.7413e-04
b_mileage_a                                      -6.864e-05
b_range_year0_a                                 -3.2800e-04
b_degradation_a                                  -3.017e-06
b_packreplace_a                                 -5.3070e-04
b_cellreplace_a                                 -2.7161e-04
b_price_a                                        4.1394e-04
b_no_choice_b                                      0.005092
b_mileage_b                                       3.629e-05
b_range_year0_b                                    0.002869
b_degradation_b                                   9.878e-05
b_packreplace_b                                    0.001359
b_cellreplace_b                                  3.4612e-04
b_price_b                                         -0.002132
b_no_choice_c                                    2.5537e-04
b_mileage_c                                       9.785e-07
b_range_year0_c                                  1.0757e-04
b_degradation_c                                  -1.331e-06
b_packreplace_c                                   7.261e-05
b_cellreplace_c                                   2.622e-05
b_price_c                                        -6.881e-05
delta_b                                           -0.028467
gamma_EV_rangeanxiety_b                         -7.0006e-04
gamma_hhincome_b                                -2.8985e-04
gamma_ev_charge_b                                 -0.001915
gamma_evb_environment_agree_b                    9.3374e-04
gamma_evb_function_disagree_b                   -8.6274e-04
gamma_veh_range_b                                  0.010140
delta_c                                           -0.009696
gamma_EV_rangeanxiety_c                         -2.6162e-04
gamma_hhincome_c                                -1.1074e-04
gamma_ev_charge_c                               -6.1189e-04
gamma_evb_environment_agree_c                    7.8395e-04
gamma_evb_function_disagree_c                   -3.6501e-04
gamma_veh_range_c                                  0.003664
gamma_suv_b                                      2.7474e-04
gamma_suv_c                                     -2.2853e-04
                                                    delta_c
b_no_choice_a                                      0.006905
b_mileage_a                                      -9.950e-05
b_range_year0_a                                    0.001475
b_degradation_a                                  -2.743e-05
b_packreplace_a                                 -5.5021e-04
b_cellreplace_a                                  -9.245e-05
b_price_a                                       -4.5381e-04
b_no_choice_b                                     -0.011150
b_mileage_b                                     -2.7397e-04
b_range_year0_b                                   -0.004301
b_degradation_b                                 -4.2189e-04
b_packreplace_b                                   -0.003971
b_cellreplace_b                                   -0.005503
b_price_b                                          0.002091
b_no_choice_c                                      0.015849
b_mileage_c                                     -1.1770e-04
b_range_year0_c                                  2.8791e-04
b_degradation_c                                  -1.723e-05
b_packreplace_c                                 -5.1039e-04
b_cellreplace_c                                 -5.9103e-04
b_price_c                                       -4.9068e-04
delta_b                                            0.073301
gamma_EV_rangeanxiety_b                           -0.022995
gamma_hhincome_b                                -6.6781e-04
gamma_ev_charge_b                                 -0.004255
gamma_evb_environment_agree_b                     -0.009567
gamma_evb_function_disagree_b                     -0.007365
gamma_veh_range_b                                 -0.009696
delta_c                                            0.101111
gamma_EV_rangeanxiety_c                           -0.032275
gamma_hhincome_c                                -9.7045e-04
gamma_ev_charge_c                                 -0.007269
gamma_evb_environment_agree_c                     -0.013332
gamma_evb_function_disagree_c                     -0.008066
gamma_veh_range_c                                 -0.012569
gamma_suv_b                                       -0.008116
gamma_suv_c                                       -0.009931
                                    gamma_EV_rangeanxiety_c
b_no_choice_a                                      0.001016
b_mileage_a                                      1.8494e-04
b_range_year0_a                                  7.3310e-04
b_degradation_a                                   6.470e-06
b_packreplace_a                                 -2.4344e-04
b_cellreplace_a                                 -2.3897e-04
b_price_a                                         4.533e-07
b_no_choice_b                                      0.004614
b_mileage_b                                     -1.4133e-04
b_range_year0_b                                   -0.002116
b_degradation_b                                  1.6884e-04
b_packreplace_b                                    0.001728
b_cellreplace_b                                    0.003541
b_price_b                                          0.003965
b_no_choice_c                                     -0.001042
b_mileage_c                                      -1.805e-05
b_range_year0_c                                   4.641e-05
b_degradation_c                                   2.136e-06
b_packreplace_c                                  1.1062e-04
b_cellreplace_c                                   9.636e-05
b_price_c                                        1.4887e-04
delta_b                                           -0.023292
gamma_EV_rangeanxiety_b                            0.028441
gamma_hhincome_b                                  6.387e-05
gamma_ev_charge_b                                  0.002785
gamma_evb_environment_agree_b                     -0.001921
gamma_evb_function_disagree_b                      0.002635
gamma_veh_range_b                               -2.6162e-04
delta_c                                           -0.032275
gamma_EV_rangeanxiety_c                            0.038011
gamma_hhincome_c                                  1.310e-05
gamma_ev_charge_c                                  0.003563
gamma_evb_environment_agree_c                     -0.001457
gamma_evb_function_disagree_c                      0.002448
gamma_veh_range_c                                 6.607e-06
gamma_suv_b                                     -1.9138e-04
gamma_suv_c                                     -8.8426e-04
                                           gamma_hhincome_c
b_no_choice_a                                   -2.1275e-04
b_mileage_a                                       1.052e-05
b_range_year0_a                                   6.238e-06
b_degradation_a                                   1.087e-06
b_packreplace_a                                   6.041e-05
b_cellreplace_a                                   4.327e-05
b_price_a                                       -1.0460e-04
b_no_choice_b                                    1.9944e-04
b_mileage_b                                      -2.903e-05
b_range_year0_b                                 -3.1974e-04
b_degradation_b                                   6.484e-06
b_packreplace_b                                  -9.787e-05
b_cellreplace_b                                  1.4822e-04
b_price_b                                        4.2721e-04
b_no_choice_c                                   -1.5424e-04
b_mileage_c                                      -7.023e-07
b_range_year0_c                                  -1.101e-05
b_degradation_c                                  -1.728e-09
b_packreplace_c                                  -6.789e-06
b_cellreplace_c                                  -4.751e-06
b_price_c                                         1.379e-05
delta_b                                         -6.4103e-04
gamma_EV_rangeanxiety_b                           6.129e-05
gamma_hhincome_b                                 1.3345e-04
gamma_ev_charge_b                               -3.5133e-04
gamma_evb_environment_agree_b                    -8.966e-05
gamma_evb_function_disagree_b                     6.300e-05
gamma_veh_range_b                               -1.1074e-04
delta_c                                         -9.7045e-04
gamma_EV_rangeanxiety_c                           1.310e-05
gamma_hhincome_c                                 1.7794e-04
gamma_ev_charge_c                               -4.1830e-04
gamma_evb_environment_agree_c                    -3.798e-05
gamma_evb_function_disagree_c                     9.945e-05
gamma_veh_range_c                               -1.2749e-04
gamma_suv_b                                      -9.660e-05
gamma_suv_c                                     -1.1350e-04
                                          gamma_ev_charge_c
b_no_choice_a                                     -0.001868
b_mileage_a                                       3.354e-05
b_range_year0_a                                  3.3487e-04
b_degradation_a                                   1.321e-05
b_packreplace_a                                   6.393e-05
b_cellreplace_a                                   5.490e-05
b_price_a                                       -5.9920e-04
b_no_choice_b                                   -7.2333e-04
b_mileage_b                                      1.2831e-04
b_range_year0_b                                 -3.2664e-04
b_degradation_b                                  -6.931e-05
b_packreplace_b                                    0.002020
b_cellreplace_b                                  3.7162e-04
b_price_b                                        8.4954e-04
b_no_choice_c                                     -0.001838
b_mileage_c                                       2.355e-05
b_range_year0_c                                 -1.5238e-04
b_degradation_c                                   4.292e-06
b_packreplace_c                                  1.4375e-04
b_cellreplace_c                                  1.2427e-04
b_price_c                                        2.4735e-04
delta_b                                           -0.004060
gamma_EV_rangeanxiety_b                            0.002166
gamma_hhincome_b                                -3.1785e-04
gamma_ev_charge_b                                  0.018713
gamma_evb_environment_agree_b                   -8.6717e-04
gamma_evb_function_disagree_b                   -4.8038e-04
gamma_veh_range_b                               -6.1189e-04
delta_c                                           -0.007269
gamma_EV_rangeanxiety_c                            0.003563
gamma_hhincome_c                                -4.1830e-04
gamma_ev_charge_c                                  0.025076
gamma_evb_environment_agree_c                     -0.001461
gamma_evb_function_disagree_c                    -2.764e-05
gamma_veh_range_c                               -8.9858e-04
gamma_suv_b                                      -5.976e-05
gamma_suv_c                                     -4.0124e-04
                              gamma_evb_environment_agree_c
b_no_choice_a                                      0.002237
b_mileage_a                                      -9.225e-05
b_range_year0_a                                   -0.001262
b_degradation_a                                   1.456e-05
b_packreplace_a                                 -3.9750e-04
b_cellreplace_a                                 -4.1913e-04
b_price_a                                          0.001271
b_no_choice_b                                     -0.004681
b_mileage_b                                     -6.1295e-04
b_range_year0_b                                    0.005072
b_degradation_b                                 -1.7036e-04
b_packreplace_b                                   -0.001650
b_cellreplace_b                                   -0.003025
b_price_b                                         -0.006904
b_no_choice_c                                    5.6658e-04
b_mileage_c                                      -2.497e-05
b_range_year0_c                                  3.8097e-04
b_degradation_c                                  -1.113e-05
b_packreplace_c                                   1.676e-05
b_cellreplace_c                                   4.441e-05
b_price_c                                       -2.4459e-04
delta_b                                           -0.010096
gamma_EV_rangeanxiety_b                           -0.002719
gamma_hhincome_b                                -1.2918e-04
gamma_ev_charge_b                                 -0.001435
gamma_evb_environment_agree_b                      0.018408
gamma_evb_function_disagree_b                     -0.001703
gamma_veh_range_b                                7.8395e-04
delta_c                                           -0.013332
gamma_EV_rangeanxiety_c                           -0.001457
gamma_hhincome_c                                 -3.798e-05
gamma_ev_charge_c                                 -0.001461
gamma_evb_environment_agree_c                      0.024697
gamma_evb_function_disagree_c                     -0.001508
gamma_veh_range_c                                3.3943e-04
gamma_suv_b                                      5.8385e-04
gamma_suv_c                                      9.6583e-04
                              gamma_evb_function_disagree_c
b_no_choice_a                                     -0.001945
b_mileage_a                                     -1.9400e-04
b_range_year0_a                                  3.7344e-04
b_degradation_a                                  -4.607e-07
b_packreplace_a                                 -3.1277e-04
b_cellreplace_a                                   -0.001110
b_price_a                                       -2.6364e-04
b_no_choice_b                                      0.002402
b_mileage_b                                     -2.5335e-04
b_range_year0_b                                    0.001806
b_degradation_b                                  1.1475e-04
b_packreplace_b                                  1.4479e-04
b_cellreplace_b                                    0.001771
b_price_b                                         -0.001074
b_no_choice_c                                   -4.6085e-04
b_mileage_c                                       7.650e-05
b_range_year0_c                                 -1.3608e-04
b_degradation_c                                   3.138e-06
b_packreplace_c                                  1.5865e-04
b_cellreplace_c                                  3.8845e-04
b_price_c                                        1.4981e-04
delta_b                                           -0.006664
gamma_EV_rangeanxiety_b                            0.001910
gamma_hhincome_b                                  7.369e-05
gamma_ev_charge_b                               -8.6895e-04
gamma_evb_environment_agree_b                   -6.4119e-04
gamma_evb_function_disagree_b                      0.026385
gamma_veh_range_b                               -3.6501e-04
delta_c                                           -0.008066
gamma_EV_rangeanxiety_c                            0.002448
gamma_hhincome_c                                  9.945e-05
gamma_ev_charge_c                                -2.764e-05
gamma_evb_environment_agree_c                     -0.001508
gamma_evb_function_disagree_c                      0.032769
gamma_veh_range_c                               -8.4412e-04
gamma_suv_b                                        0.001593
gamma_suv_c                                        0.001259
                                          gamma_veh_range_c
b_no_choice_a                                    3.2626e-04
b_mileage_a                                      -2.161e-05
b_range_year0_a                                 -2.1491e-04
b_degradation_a                                   2.979e-07
b_packreplace_a                                 -3.4053e-04
b_cellreplace_a                                 -1.3501e-04
b_price_a                                        2.7847e-04
b_no_choice_b                                      0.001748
b_mileage_b                                       1.440e-05
b_range_year0_b                                    0.001029
b_degradation_b                                   3.703e-05
b_packreplace_b                                  6.3237e-04
b_cellreplace_b                                  1.2642e-04
b_price_b                                       -7.9192e-04
b_no_choice_c                                    2.4391e-04
b_mileage_c                                      -1.650e-06
b_range_year0_c                                  1.0493e-04
b_degradation_c                                  -1.565e-06
b_packreplace_c                                   6.052e-05
b_cellreplace_c                                   9.047e-06
b_price_c                                        -5.757e-05
delta_b                                           -0.009712
gamma_EV_rangeanxiety_b                         -1.9004e-04
gamma_hhincome_b                                -1.1060e-04
gamma_ev_charge_b                               -4.3007e-04
gamma_evb_environment_agree_b                    3.9907e-04
gamma_evb_function_disagree_b                   -3.4810e-04
gamma_veh_range_b                                  0.003664
delta_c                                           -0.012569
gamma_EV_rangeanxiety_c                           6.607e-06
gamma_hhincome_c                                -1.2749e-04
gamma_ev_charge_c                               -8.9858e-04
gamma_evb_environment_agree_c                    3.3943e-04
gamma_evb_function_disagree_c                   -8.4412e-04
gamma_veh_range_c                                  0.004871
gamma_suv_b                                     -1.8377e-04
gamma_suv_c                                     -3.6747e-04
                                                gamma_suv_b
b_no_choice_a                                   -2.6236e-04
b_mileage_a                                      1.9219e-04
b_range_year0_a                                  -6.944e-05
b_degradation_a                                   8.101e-06
b_packreplace_a                                  1.6014e-04
b_cellreplace_a                                 -5.0960e-04
b_price_a                                       -2.0960e-04
b_no_choice_b                                      0.010996
b_mileage_b                                     -1.7940e-04
b_range_year0_b                                    0.007999
b_degradation_b                                  2.7652e-04
b_packreplace_b                                    0.001532
b_cellreplace_b                                    0.006136
b_price_b                                         -0.003752
b_no_choice_c                                     -0.002010
b_mileage_c                                      -2.548e-05
b_range_year0_c                                 -3.2215e-04
b_degradation_c                                  -4.906e-06
b_packreplace_c                                  -4.959e-05
b_cellreplace_c                                   9.826e-05
b_price_c                                       -1.4025e-04
delta_b                                           -0.025886
gamma_EV_rangeanxiety_b                            0.001122
gamma_hhincome_b                                -3.0833e-04
gamma_ev_charge_b                                 -0.001007
gamma_evb_environment_agree_b                      0.002266
gamma_evb_function_disagree_b                      0.005583
gamma_veh_range_b                                2.7474e-04
delta_c                                           -0.008116
gamma_EV_rangeanxiety_c                         -1.9138e-04
gamma_hhincome_c                                 -9.660e-05
gamma_ev_charge_c                                -5.976e-05
gamma_evb_environment_agree_c                    5.8385e-04
gamma_evb_function_disagree_c                      0.001593
gamma_veh_range_c                               -1.8377e-04
gamma_suv_b                                        0.044174
gamma_suv_c                                        0.016961
                                                gamma_suv_c
b_no_choice_a                                     -0.002696
b_mileage_a                                      1.6942e-04
b_range_year0_a                                   -0.001745
b_degradation_a                                   1.482e-05
b_packreplace_a                                  3.0071e-04
b_cellreplace_a                                 -4.2982e-04
b_price_a                                       -3.7045e-04
b_no_choice_b                                      0.001329
b_mileage_b                                      1.0698e-04
b_range_year0_b                                    0.002969
b_degradation_b                                   5.045e-05
b_packreplace_b                                  7.8684e-04
b_cellreplace_b                                    0.001183
b_price_b                                         -0.002649
b_no_choice_c                                     -0.001660
b_mileage_c                                      -5.266e-05
b_range_year0_c                                 -2.7711e-04
b_degradation_c                                  -1.182e-05
b_packreplace_c                                 -1.2355e-04
b_cellreplace_c                                   7.516e-05
b_price_c                                       -2.6935e-04
delta_b                                           -0.007387
gamma_EV_rangeanxiety_b                         -5.9127e-04
gamma_hhincome_b                                -1.0645e-04
gamma_ev_charge_b                                 4.406e-05
gamma_evb_environment_agree_b                    8.5390e-04
gamma_evb_function_disagree_b                      0.001749
gamma_veh_range_b                               -2.2853e-04
delta_c                                           -0.009931
gamma_EV_rangeanxiety_c                         -8.8426e-04
gamma_hhincome_c                                -1.1350e-04
gamma_ev_charge_c                               -4.0124e-04
gamma_evb_environment_agree_c                    9.6583e-04
gamma_evb_function_disagree_c                      0.001259
gamma_veh_range_c                               -3.6747e-04
gamma_suv_b                                        0.016961
gamma_suv_c                                        0.023822

Robust covariance matrix:
                                              b_no_choice_a
b_no_choice_a                                      0.116977
b_mileage_a                                        0.005352
b_range_year0_a                                    0.002592
b_degradation_a                                  9.0752e-04
b_packreplace_a                                    0.005700
b_cellreplace_a                                    0.008606
b_price_a                                          0.018434
b_no_choice_b                                     -0.004588
b_mileage_b                                       -0.016158
b_range_year0_b                                   -0.025109
b_degradation_b                                   -0.002247
b_packreplace_b                                   -0.020590
b_cellreplace_b                                   -0.002001
b_price_b                                          0.052489
b_no_choice_c                                      0.011523
b_mileage_c                                     -9.8089e-04
b_range_year0_c                                    0.002825
b_degradation_c                                 -2.4482e-04
b_packreplace_c                                   -0.001608
b_cellreplace_c                                   -0.002144
b_price_c                                         -0.004130
delta_b                                           -0.012483
gamma_EV_rangeanxiety_b                            0.008955
gamma_hhincome_b                                 2.4744e-04
gamma_ev_charge_b                                  0.002264
gamma_evb_environment_agree_b                      0.003342
gamma_evb_function_disagree_b                     -0.009446
gamma_veh_range_b                                  0.001850
delta_c                                            0.003666
gamma_EV_rangeanxiety_c                            0.009056
gamma_hhincome_c                                -1.6665e-04
gamma_ev_charge_c                                 -0.005141
gamma_evb_environment_agree_c                      0.007354
gamma_evb_function_disagree_c                     -0.011516
gamma_veh_range_c                                  0.002026
gamma_suv_b                                        0.001749
gamma_suv_c                                      2.4375e-04
                                                b_mileage_a
b_no_choice_a                                      0.005352
b_mileage_a                                        0.001273
b_range_year0_a                                  2.9892e-04
b_degradation_a                                  -9.349e-06
b_packreplace_a                                  4.4977e-04
b_cellreplace_a                                  6.6780e-04
b_price_a                                       -1.7957e-04
b_no_choice_b                                      0.001015
b_mileage_b                                       -0.001085
b_range_year0_b                                   -0.002485
b_degradation_b                                  -1.465e-05
b_packreplace_b                                 -4.4604e-04
b_cellreplace_b                                    0.002202
b_price_b                                          0.004637
b_no_choice_c                                   -1.2332e-04
b_mileage_c                                     -1.3263e-04
b_range_year0_c                                   9.421e-06
b_degradation_c                                  -4.710e-08
b_packreplace_c                                 -1.1432e-04
b_cellreplace_c                                 -1.2684e-04
b_price_c                                        -5.625e-05
delta_b                                           -0.001071
gamma_EV_rangeanxiety_b                            0.001300
gamma_hhincome_b                                 1.3812e-04
gamma_ev_charge_b                                2.1423e-04
gamma_evb_environment_agree_b                     -0.001034
gamma_evb_function_disagree_b                   -4.2145e-04
gamma_veh_range_b                               -1.9001e-04
delta_c                                         -6.6125e-04
gamma_EV_rangeanxiety_c                          7.7169e-04
gamma_hhincome_c                                  9.175e-05
gamma_ev_charge_c                                 5.544e-05
gamma_evb_environment_agree_c                   -6.2804e-04
gamma_evb_function_disagree_c                   -8.4876e-04
gamma_veh_range_c                                -2.950e-05
gamma_suv_b                                      5.2462e-04
gamma_suv_c                                      4.5163e-04
                                            b_range_year0_a
b_no_choice_a                                      0.002592
b_mileage_a                                      2.9892e-04
b_range_year0_a                                    0.016578
b_degradation_a                                  -1.550e-05
b_packreplace_a                                    0.002639
b_cellreplace_a                                    0.002144
b_price_a                                         -0.010813
b_no_choice_b                                      0.023945
b_mileage_b                                       -0.002533
b_range_year0_b                                   -0.021471
b_degradation_b                                  2.2099e-04
b_packreplace_b                                   -0.006801
b_cellreplace_b                                    0.014189
b_price_b                                          0.038277
b_no_choice_c                                     -0.001461
b_mileage_c                                      1.5782e-04
b_range_year0_c                                   -0.002433
b_degradation_c                                   3.627e-05
b_packreplace_c                                 -3.7600e-04
b_cellreplace_c                                 -3.2377e-04
b_price_c                                          0.001593
delta_b                                           5.962e-05
gamma_EV_rangeanxiety_b                            0.006690
gamma_hhincome_b                                 6.6263e-04
gamma_ev_charge_b                                7.2462e-04
gamma_evb_environment_agree_b                     -0.008274
gamma_evb_function_disagree_b                      0.004221
gamma_veh_range_b                                 -0.002372
delta_c                                            0.002805
gamma_EV_rangeanxiety_c                            0.001889
gamma_hhincome_c                                 2.3740e-04
gamma_ev_charge_c                                  0.001312
gamma_evb_environment_agree_c                     -0.005940
gamma_evb_function_disagree_c                      0.001357
gamma_veh_range_c                                 -0.001496
gamma_suv_b                                      9.7293e-04
gamma_suv_c                                       -0.002191
                                            b_degradation_a
b_no_choice_a                                    9.0752e-04
b_mileage_a                                      -9.349e-06
b_range_year0_a                                  -1.550e-05
b_degradation_a                                   3.010e-05
b_packreplace_a                                   9.338e-05
b_cellreplace_a                                   8.471e-05
b_price_a                                         3.073e-05
b_no_choice_b                                   -5.1295e-04
b_mileage_b                                      -7.425e-05
b_range_year0_b                                 -4.0179e-04
b_degradation_b                                  -3.730e-05
b_packreplace_b                                 -2.4142e-04
b_cellreplace_b                                 -2.8435e-04
b_price_b                                        5.2169e-04
b_no_choice_c                                    -4.047e-05
b_mileage_c                                      -1.949e-06
b_range_year0_c                                   2.050e-05
b_degradation_c                                  -5.624e-06
b_packreplace_c                                  -2.037e-05
b_cellreplace_c                                  -1.787e-05
b_price_c                                        -1.787e-05
delta_b                                          -5.819e-05
gamma_EV_rangeanxiety_b                           2.372e-05
gamma_hhincome_b                                  3.405e-06
gamma_ev_charge_b                                1.5628e-04
gamma_evb_environment_agree_b                    -4.342e-05
gamma_evb_function_disagree_b                   -1.7905e-04
gamma_veh_range_b                                 3.393e-07
delta_c                                          -9.054e-05
gamma_EV_rangeanxiety_c                           4.479e-05
gamma_hhincome_c                                  2.910e-06
gamma_ev_charge_c                                 8.522e-05
gamma_evb_environment_agree_c                     4.309e-05
gamma_evb_function_disagree_c                   -1.1766e-04
gamma_veh_range_c                                 1.284e-05
gamma_suv_b                                       5.675e-05
gamma_suv_c                                      1.1497e-04
                                            b_packreplace_a
b_no_choice_a                                      0.005700
b_mileage_a                                      4.4977e-04
b_range_year0_a                                    0.002639
b_degradation_a                                   9.338e-05
b_packreplace_a                                    0.018630
b_cellreplace_a                                    0.012836
b_price_a                                         -0.004048
b_no_choice_b                                     5.301e-05
b_mileage_b                                      9.3618e-04
b_range_year0_b                                   -0.014095
b_degradation_b                                 -2.6558e-04
b_packreplace_b                                   -0.009837
b_cellreplace_b                                   -0.002167
b_price_b                                          0.017629
b_no_choice_c                                     -0.007334
b_mileage_c                                       1.982e-05
b_range_year0_c                                 -9.8530e-04
b_degradation_c                                   6.058e-06
b_packreplace_c                                   -0.002154
b_cellreplace_c                                   -0.001635
b_price_c                                          0.001006
delta_b                                            0.003946
gamma_EV_rangeanxiety_b                            0.001288
gamma_hhincome_b                                 4.6042e-04
gamma_ev_charge_b                               -7.0338e-04
gamma_evb_environment_agree_b                     -0.003924
gamma_evb_function_disagree_b                     -0.004669
gamma_veh_range_b                                 -0.001994
delta_c                                          9.2175e-04
gamma_EV_rangeanxiety_c                         -3.8303e-04
gamma_hhincome_c                                 3.4635e-04
gamma_ev_charge_c                               -3.3658e-04
gamma_evb_environment_agree_c                     -0.002826
gamma_evb_function_disagree_c                     -0.004297
gamma_veh_range_c                                 -0.001221
gamma_suv_b                                     -8.6635e-04
gamma_suv_c                                      -9.085e-05
                                            b_cellreplace_a
b_no_choice_a                                      0.008606
b_mileage_a                                      6.6780e-04
b_range_year0_a                                    0.002144
b_degradation_a                                   8.471e-05
b_packreplace_a                                    0.012836
b_cellreplace_a                                    0.017840
b_price_a                                         -0.003267
b_no_choice_b                                     -0.002435
b_mileage_b                                        0.001242
b_range_year0_b                                   -0.011764
b_degradation_b                                 -3.3665e-04
b_packreplace_b                                   -0.008080
b_cellreplace_b                                   -0.006189
b_price_b                                          0.013924
b_no_choice_c                                     -0.004868
b_mileage_c                                      -4.668e-05
b_range_year0_c                                 -6.3886e-04
b_degradation_c                                   1.247e-06
b_packreplace_c                                   -0.001735
b_cellreplace_c                                   -0.002021
b_price_c                                        6.6950e-04
delta_b                                            0.004023
gamma_EV_rangeanxiety_b                          7.8704e-04
gamma_hhincome_b                                 2.9141e-04
gamma_ev_charge_b                               -3.0168e-04
gamma_evb_environment_agree_b                     -0.004800
gamma_evb_function_disagree_b                     -0.007321
gamma_veh_range_b                               -7.8619e-04
delta_c                                            0.001372
gamma_EV_rangeanxiety_c                         -5.1222e-04
gamma_hhincome_c                                 2.4164e-04
gamma_ev_charge_c                               -1.1440e-04
gamma_evb_environment_agree_c                     -0.003906
gamma_evb_function_disagree_c                     -0.006631
gamma_veh_range_c                                -7.671e-05
gamma_suv_b                                       -0.001738
gamma_suv_c                                     -9.6499e-04
                                                  b_price_a
b_no_choice_a                                      0.018434
b_mileage_a                                     -1.7957e-04
b_range_year0_a                                   -0.010813
b_degradation_a                                   3.073e-05
b_packreplace_a                                   -0.004048
b_cellreplace_a                                   -0.003267
b_price_a                                          0.015869
b_no_choice_b                                     -0.010071
b_mileage_b                                       -0.001127
b_range_year0_b                                    0.017961
b_degradation_b                                  -7.103e-05
b_packreplace_b                                    0.006165
b_cellreplace_b                                   -0.004897
b_price_b                                         -0.023928
b_no_choice_c                                     -0.001220
b_mileage_c                                      -7.731e-05
b_range_year0_c                                    0.001997
b_degradation_c                                  -2.142e-05
b_packreplace_c                                  7.4387e-04
b_cellreplace_c                                  5.4852e-04
b_price_c                                         -0.001918
