Model run by wuxiatian using Apollo 0.3.4 on R 4.4.2 for Darwin.
Please acknowledge the use of Apollo by citing Hess & Palma (2019)
  DOI 10.1016/j.jocm.2019.100170
  www.ApolloChoiceModelling.com

Model name                                  : piecewise_rangeloss_car_suv_lc_3c_1
Model description                           : LC model with 3 classes, piecewise linear range and range loss
Model run at                                : 2026-06-01 16:22:38.951903
Estimation method                           : bgw
Model diagnosis                             : Relative function convergence
Optimisation diagnosis                      : Maximum found
     hessian properties                     : Negative definite
     maximum eigenvalue                     : -6.334543
     reciprocal of condition number         : 5.72257e-05
Number of individuals                       : 2916
Number of rows in database                  : 17496
Number of modelled outcomes                 : 17496

Number of cores used                        :  2 
Model without mixing

LL(start)                                   : -17533.96
LL (whole model) at equal shares, LL(0)     : -24254.61
LL (whole model) at observed shares, LL(C)  : -24038.9
LL(final, whole model)                      : -17410.58
Rho-squared vs equal shares                  :  0.2822 
Adj.Rho-squared vs equal shares              :  0.2799 
Rho-squared vs observed shares               :  0.2757 
Adj.Rho-squared vs observed shares           :  0.2738 
AIC                                         :  34931.16 
BIC                                         :  35358.5 

LL(0,Class_1)                    : -24254.61
LL(final,Class_1)                : -32624.09
LL(0,Class_2)                    : -24254.61
LL(final,Class_2)                : -23900.5
LL(0,Class_3)                    : -24254.61
LL(final,Class_3)                : -25520.44

Estimated parameters                        : 55
Time taken (hh:mm:ss)                       :  00:05:30.3 
     pre-estimation                         :  00:00:19.69 
     estimation                             :  00:00:21.44 
     post-estimation                        :  00:04:49.16 
Iterations                                  :  19  

Unconstrained optimisation.

Estimates:
                                 Estimate        s.e.   t.rat.(0)
b_loss_pw3_a                                    -1.7503e-04
b_packreplace_a                                 -2.2887e-04
b_cellreplace_a                                  -1.977e-05
b_price_a                                       -1.9818e-04
b_no_choice_b                                    1.0396e-04
b_mileage_b                                      -1.628e-06
b_range_pw1_b                                    -1.146e-05
b_range_pw2_b                                    -7.102e-05
b_range_pw3_b                                     1.215e-05
b_loss_pw1_b                                      1.723e-06
b_loss_pw2_b                                     -2.740e-06
b_loss_pw3_b                                      1.798e-06
b_packreplace_b                                  -3.825e-05
b_cellreplace_b                                  -4.092e-05
b_price_b                                        -3.129e-05
b_no_choice_c                                   -6.1024e-04
b_mileage_c                                       6.803e-06
b_range_pw1_c                                     4.403e-05
b_range_pw2_c                                    -7.393e-05
b_range_pw3_c                                    -6.530e-05
b_loss_pw1_c                                     -5.868e-06
b_loss_pw2_c                                     -7.334e-06
b_loss_pw3_c                                      3.228e-06
b_packreplace_c                                   9.446e-05
b_cellreplace_c                                   8.586e-05
b_price_c                                        -5.476e-06
delta_a                                          2.7766e-04
gamma_EV_rangeanxiety_a                          1.6222e-04
gamma_risktaker_a                                -8.047e-05
gamma_hhincome_a                                 -8.026e-06
gamma_ev_charge_a                               -1.8974e-04
gamma_knowledge_ev_a                             1.4225e-04
gamma_evb_environment_agree_a                     6.677e-05
gamma_evb_function_disagree_a                     6.631e-05
gamma_hhveh_fuel_a                              -2.9361e-04
gamma_veh_range_a                                -5.195e-05
gamma_suv_a                                       4.853e-06
delta_b                                           8.098e-05
gamma_EV_rangeanxiety_b                           5.367e-05
gamma_risktaker_b                                -8.240e-05
gamma_hhincome_b                                  5.268e-07
gamma_ev_charge_b                                -8.177e-05
gamma_knowledge_ev_b                              7.076e-05
gamma_evb_environment_agree_b                     5.868e-06
gamma_evb_function_disagree_b                    -6.603e-05
gamma_hhveh_fuel_b                               -5.228e-05
gamma_veh_range_b                                -1.855e-05
gamma_suv_b                                       2.236e-05
                                               b_loss_pw3_a
b_no_choice_a                                   -1.1185e-04
b_mileage_a                                      -5.888e-05
b_range_pw1_a                                   -2.5962e-04
b_range_pw2_a                                   -1.3443e-04
b_range_pw3_a                                     3.003e-05
b_loss_pw1_a                                      9.202e-05
b_loss_pw2_a                                    -1.7503e-04
b_loss_pw3_a                                     4.7393e-04
b_packreplace_a                                  3.2467e-04
b_cellreplace_a                                   8.639e-05
b_price_a                                       -2.5222e-04
b_no_choice_b                                    2.7620e-04
b_mileage_b                                       4.098e-06
b_range_pw1_b                                     5.876e-05
b_range_pw2_b                                    -2.533e-05
b_range_pw3_b                                     6.693e-05
b_loss_pw1_b                                     -3.820e-08
b_loss_pw2_b                                      9.414e-06
b_loss_pw3_b                                     -9.367e-06
b_packreplace_b                                  -2.078e-05
b_cellreplace_b                                   2.466e-06
b_price_b                                        -7.948e-05
b_no_choice_c                                   -6.0794e-04
b_mileage_c                                       8.160e-07
b_range_pw1_c                                   -1.5381e-04
b_range_pw2_c                                    -2.435e-05
b_range_pw3_c                                    -5.286e-05
b_loss_pw1_c                                     -1.037e-05
b_loss_pw2_c                                     -1.054e-05
b_loss_pw3_c                                     -8.292e-06
b_packreplace_c                                  -3.234e-05
b_cellreplace_c                                  -4.905e-05
b_price_c                                         3.336e-05
delta_a                                         -1.7484e-04
gamma_EV_rangeanxiety_a                          -4.191e-05
gamma_risktaker_a                                 7.618e-05
gamma_hhincome_a                                 -8.099e-06
gamma_ev_charge_a                                -3.891e-05
gamma_knowledge_ev_a                            -1.2166e-04
gamma_evb_environment_agree_a                     2.196e-05
gamma_evb_function_disagree_a                    1.5174e-04
gamma_hhveh_fuel_a                               3.2704e-04
gamma_veh_range_a                                 1.236e-05
gamma_suv_a                                     -1.5435e-04
delta_b                                          -3.762e-05
gamma_EV_rangeanxiety_b                           1.833e-05
gamma_risktaker_b                               -1.9425e-04
gamma_hhincome_b                                 -1.081e-05
gamma_ev_charge_b                                -1.207e-05
gamma_knowledge_ev_b                              5.989e-05
gamma_evb_environment_agree_b                     5.435e-05
gamma_evb_function_disagree_b                     5.135e-05
gamma_hhveh_fuel_b                                7.586e-05
gamma_veh_range_b                                 1.299e-05
gamma_suv_b                                       1.551e-05
                                            b_packreplace_a
b_no_choice_a                                      0.005727
b_mileage_a                                       6.861e-06
b_range_pw1_a                                    5.4550e-04
b_range_pw2_a                                      0.001177
b_range_pw3_a                                    6.9003e-04
b_loss_pw1_a                                     -1.660e-05
b_loss_pw2_a                                    -2.2887e-04
b_loss_pw3_a                                     3.2467e-04
b_packreplace_a                                    0.012889
b_cellreplace_a                                    0.007220
b_price_a                                       -4.2535e-04
b_no_choice_b                                   -3.7257e-04
b_mileage_b                                       1.221e-05
b_range_pw1_b                                    1.9129e-04
b_range_pw2_b                                    3.0116e-04
b_range_pw3_b                                   -1.4159e-04
b_loss_pw1_b                                     -8.807e-06
b_loss_pw2_b                                     -1.541e-05
b_loss_pw3_b                                     -6.393e-06
b_packreplace_b                                 -1.1196e-04
b_cellreplace_b                                  -1.116e-05
b_price_b                                        4.2461e-04
b_no_choice_c                                      0.003592
b_mileage_c                                      -3.991e-05
b_range_pw1_c                                     8.238e-05
b_range_pw2_c                                    4.0227e-04
b_range_pw3_c                                    -2.127e-06
b_loss_pw1_c                                      6.012e-05
b_loss_pw2_c                                      2.952e-05
b_loss_pw3_c                                     -2.337e-05
b_packreplace_c                                 -9.3707e-04
b_cellreplace_c                                 -8.1956e-04
b_price_c                                       -3.0419e-04
delta_a                                           -0.003384
gamma_EV_rangeanxiety_a                         -2.0383e-04
gamma_risktaker_a                                2.2852e-04
gamma_hhincome_a                                 -7.425e-06
gamma_ev_charge_a                                  0.001127
gamma_knowledge_ev_a                             1.3835e-04
gamma_evb_environment_agree_a                    2.5905e-04
gamma_evb_function_disagree_a                      0.002342
gamma_hhveh_fuel_a                                 0.001125
gamma_veh_range_a                                4.3416e-04
gamma_suv_a                                       7.091e-05
delta_b                                         -9.0573e-04
gamma_EV_rangeanxiety_b                         -2.6562e-04
gamma_risktaker_b                                7.7594e-04
gamma_hhincome_b                                  3.014e-05
gamma_ev_charge_b                                4.9171e-04
gamma_knowledge_ev_b                            -3.7037e-04
gamma_evb_environment_agree_b                     9.140e-05
gamma_evb_function_disagree_b                    3.4915e-04
gamma_hhveh_fuel_b                               -9.497e-06
gamma_veh_range_b                                1.1720e-04
gamma_suv_b                                     -3.2400e-04
                                            b_cellreplace_a
b_no_choice_a                                      0.003508
b_mileage_a                                      2.4217e-04
b_range_pw1_a                                      0.003153
b_range_pw2_a                                     -0.002989
b_range_pw3_a                                      0.001371
b_loss_pw1_a                                    -1.5123e-04
b_loss_pw2_a                                     -1.977e-05
b_loss_pw3_a                                      8.639e-05
b_packreplace_a                                    0.007220
b_cellreplace_a                                    0.013519
b_price_a                                         -0.001576
b_no_choice_b                                     -0.004058
b_mileage_b                                      -1.831e-05
b_range_pw1_b                                     -0.001093
b_range_pw2_b                                   -1.6298e-04
b_range_pw3_b                                   -5.7437e-04
b_loss_pw1_b                                     -1.105e-05
b_loss_pw2_b                                     -3.935e-05
b_loss_pw3_b                                     -7.559e-06
b_packreplace_b                                  1.9070e-04
b_cellreplace_b                                  -7.969e-05
b_price_b                                        1.9983e-04
b_no_choice_c                                      0.003781
b_mileage_c                                      -2.634e-05
b_range_pw1_c                                    4.3438e-04
b_range_pw2_c                                    3.2714e-04
b_range_pw3_c                                    2.7606e-04
b_loss_pw1_c                                      7.033e-05
b_loss_pw2_c                                      5.375e-05
b_loss_pw3_c                                     -1.239e-05
b_packreplace_c                                 -8.6564e-04
b_cellreplace_c                                 -8.2922e-04
b_price_c                                        -6.580e-05
delta_a                                         -6.4478e-04
gamma_EV_rangeanxiety_a                          4.5567e-04
gamma_risktaker_a                               -1.4451e-04
gamma_hhincome_a                                 -1.894e-05
gamma_ev_charge_a                                5.8447e-04
gamma_knowledge_ev_a                             2.0003e-04
gamma_evb_environment_agree_a                      0.001346
gamma_evb_function_disagree_a                      0.003229
gamma_hhveh_fuel_a                               9.4735e-04
gamma_veh_range_a                                -9.187e-05
gamma_suv_a                                       -0.001179
delta_b                                         -1.4572e-04
gamma_EV_rangeanxiety_b                         -3.1023e-04
gamma_risktaker_b                                6.8903e-04
gamma_hhincome_b                                  2.909e-05
gamma_ev_charge_b                                1.0333e-04
gamma_knowledge_ev_b                            -4.5835e-04
gamma_evb_environment_agree_b                    3.2473e-04
gamma_evb_function_disagree_b                     3.042e-05
gamma_hhveh_fuel_b                               2.8393e-04
gamma_veh_range_b                                 1.878e-05
gamma_suv_b                                     -4.4727e-04
                                                  b_price_a
b_no_choice_a                                      0.013065
b_mileage_a                                       -0.001064
b_range_pw1_a                                     -0.011378
b_range_pw2_a                                      0.001262
b_range_pw3_a                                     -0.010363
b_loss_pw1_a                                      4.900e-05
b_loss_pw2_a                                    -1.9818e-04
b_loss_pw3_a                                    -2.5222e-04
b_packreplace_a                                 -4.2535e-04
b_cellreplace_a                                   -0.001576
b_price_a                                          0.015218
b_no_choice_b                                      0.007351
b_mileage_b                                       8.477e-05
b_range_pw1_b                                      0.003566
b_range_pw2_b                                      0.001674
b_range_pw3_b                                      0.001311
b_loss_pw1_b                                      8.686e-05
b_loss_pw2_b                                      6.418e-05
b_loss_pw3_b                                      7.507e-05
b_packreplace_b                                 -1.9667e-04
b_cellreplace_b                                   2.691e-05
b_price_b                                       -4.1980e-04
b_no_choice_c                                     -0.007690
b_mileage_c                                       5.122e-05
b_range_pw1_c                                     -0.002415
b_range_pw2_c                                   -3.2062e-04
b_range_pw3_c                                    -7.903e-06
b_loss_pw1_c                                    -1.2526e-04
b_loss_pw2_c                                    -1.0926e-04
b_loss_pw3_c                                     -9.915e-06
b_packreplace_c                                  5.6873e-04
b_cellreplace_c                                  4.6467e-04
b_price_c                                        4.9607e-04
delta_a                                            0.003541
gamma_EV_rangeanxiety_a                           -0.002910
gamma_risktaker_a                                 -0.001001
gamma_hhincome_a                                  9.491e-05
gamma_ev_charge_a                                3.7183e-04
gamma_knowledge_ev_a                              2.915e-05
gamma_evb_environment_agree_a                   -8.2832e-04
gamma_evb_function_disagree_a                     -0.001815
gamma_hhveh_fuel_a                                -0.001562
gamma_veh_range_a                               -3.7008e-04
gamma_suv_a                                        0.001496
delta_b                                         -3.7943e-04
gamma_EV_rangeanxiety_b                          3.2736e-04
gamma_risktaker_b                                 -0.001062
gamma_hhincome_b                                 -9.200e-05
gamma_ev_charge_b                                1.1715e-04
gamma_knowledge_ev_b                             6.6944e-04
gamma_evb_environment_agree_b                     2.826e-05
gamma_evb_function_disagree_b                    4.9277e-04
gamma_hhveh_fuel_b                               6.4173e-04
gamma_veh_range_b                                 3.144e-05
gamma_suv_b                                     -1.2386e-04
                                              b_no_choice_b
b_no_choice_a                                     -0.021054
b_mileage_a                                       -0.001623
b_range_pw1_a                                     -0.039002
b_range_pw2_a                                      0.020955
b_range_pw3_a                                     -0.003624
b_loss_pw1_a                                    -2.5002e-04
b_loss_pw2_a                                     1.0396e-04
b_loss_pw3_a                                     2.7620e-04
b_packreplace_a                                 -3.7257e-04
b_cellreplace_a                                   -0.004058
b_price_a                                          0.007351
b_no_choice_b                                      0.134544
b_mileage_b                                        0.002101
b_range_pw1_b                                      0.067096
b_range_pw2_b                                     -0.002387
b_range_pw3_b                                      0.007597
b_loss_pw1_b                                       0.001421
b_loss_pw2_b                                     5.9142e-04
b_loss_pw3_b                                     9.5155e-04
b_packreplace_b                                    0.002654
b_cellreplace_b                                    0.003906
b_price_b                                          0.003657
b_no_choice_c                                     -0.107568
b_mileage_c                                       -0.001233
b_range_pw1_c                                     -0.054662
b_range_pw2_c                                      0.001898
b_range_pw3_c                                     -0.011672
b_loss_pw1_c                                      -0.001185
b_loss_pw2_c                                      -0.001304
b_loss_pw3_c                                    -4.4197e-04
b_packreplace_c                                   -0.002833
b_cellreplace_c                                   -0.003496
b_price_c                                         -0.001540
delta_a                                           -0.013277
gamma_EV_rangeanxiety_a                         -9.1864e-04
gamma_risktaker_a                                 -0.002339
gamma_hhincome_a                                 -6.234e-05
gamma_ev_charge_a                                  0.005045
gamma_knowledge_ev_a                               0.003758
gamma_evb_environment_agree_a                     -0.005813
gamma_evb_function_disagree_a                    9.7145e-04
gamma_hhveh_fuel_a                                -0.001028
gamma_veh_range_a                                6.0941e-04
gamma_suv_a                                        0.006368
delta_b                                           -0.018028
gamma_EV_rangeanxiety_b                            0.002752
gamma_risktaker_b                                 -0.006341
gamma_hhincome_b                                -2.3827e-04
gamma_ev_charge_b                                  0.007474
gamma_knowledge_ev_b                               0.008135
gamma_evb_environment_agree_b                     -0.001706
gamma_evb_function_disagree_b                      0.009909
gamma_hhveh_fuel_b                               4.0098e-04
gamma_veh_range_b                                  0.002641
gamma_suv_b                                       -0.003006
                                                b_mileage_b
b_no_choice_a                                   -1.7062e-04
b_mileage_a                                      -4.536e-05
b_range_pw1_a                                   -2.4025e-04
b_range_pw2_a                                    1.1660e-04
b_range_pw3_a                                   -1.1192e-04
b_loss_pw1_a                                     -8.889e-06
b_loss_pw2_a                                     -1.628e-06
b_loss_pw3_a                                      4.098e-06
b_packreplace_a                                   1.221e-05
b_cellreplace_a                                  -1.831e-05
b_price_a                                         8.477e-05
b_no_choice_b                                      0.002101
b_mileage_b                                      3.5498e-04
b_range_pw1_b                                     7.349e-05
b_range_pw2_b                                     2.207e-05
b_range_pw3_b                                   -2.6020e-04
b_loss_pw1_b                                      1.589e-05
b_loss_pw2_b                                      2.305e-05
b_loss_pw3_b                                      1.583e-05
b_packreplace_b                                   7.653e-05
b_cellreplace_b                                   5.131e-05
b_price_b                                        1.0759e-04
b_no_choice_c                                     -0.001393
b_mileage_c                                     -2.1987e-04
b_range_pw1_c                                   -7.6442e-04
b_range_pw2_c                                   -2.1174e-04
b_range_pw3_c                                    2.3034e-04
b_loss_pw1_c                                      1.312e-05
b_loss_pw2_c                                     -4.380e-07
b_loss_pw3_c                                      9.183e-07
b_packreplace_c                                 -1.5523e-04
b_cellreplace_c                                 -1.5534e-04
b_price_c                                         7.048e-05
delta_a                                          -9.658e-05
gamma_EV_rangeanxiety_a                           5.602e-05
gamma_risktaker_a                                -2.904e-05
gamma_hhincome_a                                 -4.996e-06
gamma_ev_charge_a                                 8.236e-05
gamma_knowledge_ev_a                             1.3270e-04
gamma_evb_environment_agree_a                    -5.549e-05
gamma_evb_function_disagree_a                    1.0018e-04
gamma_hhveh_fuel_a                                9.277e-05
gamma_veh_range_a                                 4.273e-05
gamma_suv_a                                     -2.2796e-04
delta_b                                          2.1135e-04
gamma_EV_rangeanxiety_b                          1.2454e-04
gamma_risktaker_b                                -1.397e-05
gamma_hhincome_b                                 -1.210e-05
gamma_ev_charge_b                                 9.163e-05
gamma_knowledge_ev_b                             2.6410e-04
gamma_evb_environment_agree_b                    -4.935e-05
gamma_evb_function_disagree_b                    2.1440e-04
gamma_hhveh_fuel_b                                1.188e-05
gamma_veh_range_b                                 2.384e-05
gamma_suv_b                                     -4.7435e-04
                                              b_range_pw1_b
b_no_choice_a                                     -0.013391
b_mileage_a                                     -5.3261e-04
b_range_pw1_a                                     -0.020097
b_range_pw2_a                                      0.012296
b_range_pw3_a                                     -0.001815
b_loss_pw1_a                                     -6.889e-05
b_loss_pw2_a                                     -1.146e-05
b_loss_pw3_a                                      5.876e-05
b_packreplace_a                                  1.9129e-04
b_cellreplace_a                                   -0.001093
b_price_a                                          0.003566
b_no_choice_b                                      0.067096
b_mileage_b                                       7.349e-05
b_range_pw1_b                                      0.059034
b_range_pw2_b                                     -0.006559
b_range_pw3_b                                      0.010585
b_loss_pw1_b                                     1.4020e-04
b_loss_pw2_b                                     2.4107e-04
b_loss_pw3_b                                     6.1481e-04
b_packreplace_b                                    0.002333
b_cellreplace_b                                    0.002806
b_price_b                                         -0.004797
b_no_choice_c                                     -0.073415
b_mileage_c                                     -3.8328e-04
b_range_pw1_c                                     -0.041309
b_range_pw2_c                                      0.007473
b_range_pw3_c                                     -0.006807
b_loss_pw1_c                                      -0.001051
b_loss_pw2_c                                      -0.001324
b_loss_pw3_c                                    -4.3358e-04
b_packreplace_c                                   -0.002109
b_cellreplace_c                                   -0.002621
b_price_c                                        7.3435e-04
delta_a                                           -0.004218
gamma_EV_rangeanxiety_a                           -0.002825
gamma_risktaker_a                                 -0.003941
gamma_hhincome_a                                -2.1075e-04
gamma_ev_charge_a                                  0.004077
gamma_knowledge_ev_a                               0.002573
gamma_evb_environment_agree_a                     -0.001003
gamma_evb_function_disagree_a                      0.002331
gamma_hhveh_fuel_a                              -6.3268e-04
gamma_veh_range_a                               -4.8939e-04
gamma_suv_a                                        0.001062
delta_b                                           -0.014971
gamma_EV_rangeanxiety_b                           -0.001654
gamma_risktaker_b                                 -0.007995
gamma_hhincome_b                                -3.3455e-04
gamma_ev_charge_b                                  0.005324
gamma_knowledge_ev_b                               0.004360
gamma_evb_environment_agree_b                      0.001261
gamma_evb_function_disagree_b                      0.007138
gamma_hhveh_fuel_b                                 0.004240
gamma_veh_range_b                                  0.001109
gamma_suv_b                                       -0.003062
                                              b_range_pw2_b
b_no_choice_a                                      0.002459
b_mileage_a                                     -1.5007e-04
b_range_pw1_a                                    9.6458e-04
b_range_pw2_a                                   -6.8162e-04
b_range_pw3_a                                      0.001383
b_loss_pw1_a                                     -1.638e-05
b_loss_pw2_a                                     -7.102e-05
b_loss_pw3_a                                     -2.533e-05
b_packreplace_a                                  3.0116e-04
b_cellreplace_a                                 -1.6298e-04
b_price_a                                          0.001674
b_no_choice_b                                     -0.002387
b_mileage_b                                       2.207e-05
b_range_pw1_b                                     -0.006559
b_range_pw2_b                                      0.022663
b_range_pw3_b                                     -0.004935
b_loss_pw1_b                                      4.518e-05
b_loss_pw2_b                                      1.095e-05
b_loss_pw3_b                                     -6.771e-05
b_packreplace_b                                 -5.5929e-04
b_cellreplace_b                                  1.4669e-04
b_price_b                                       -1.3994e-04
b_no_choice_c                                    3.0313e-04
b_mileage_c                                     -1.6667e-04
b_range_pw1_c                                      0.005345
b_range_pw2_c                                     -0.009129
b_range_pw3_c                                      0.002445
b_loss_pw1_c                                     -7.807e-05
b_loss_pw2_c                                     -5.460e-05
b_loss_pw3_c                                      1.472e-05
b_packreplace_c                                    0.001024
b_cellreplace_c                                  4.1657e-04
b_price_c                                       -6.1378e-04
delta_a                                           -0.001578
gamma_EV_rangeanxiety_a                           2.514e-05
gamma_risktaker_a                                1.9313e-04
gamma_hhincome_a                                  4.694e-05
gamma_ev_charge_a                                4.6382e-04
gamma_knowledge_ev_a                               0.001253
gamma_evb_environment_agree_a                   -4.4531e-04
gamma_evb_function_disagree_a                    4.8915e-04
gamma_hhveh_fuel_a                              -6.0440e-04
gamma_veh_range_a                                -7.478e-05
gamma_suv_a                                      9.7396e-04
delta_b                                           -0.003109
gamma_EV_rangeanxiety_b                           4.261e-05
gamma_risktaker_b                                8.7014e-04
gamma_hhincome_b                                 -5.591e-06
gamma_ev_charge_b                                7.1987e-04
gamma_knowledge_ev_b                               0.001930
gamma_evb_environment_agree_b                   -8.4191e-04
gamma_evb_function_disagree_b                    7.3929e-04
gamma_hhveh_fuel_b                              -1.7383e-04
gamma_veh_range_b                                 3.347e-05
gamma_suv_b                                     -3.0395e-04
                                              b_range_pw3_b
b_no_choice_a                                     -0.002982
b_mileage_a                                     -2.4381e-04
b_range_pw1_a                                     -0.005526
b_range_pw2_a                                      0.002827
b_range_pw3_a                                   -7.4353e-04
b_loss_pw1_a                                     -1.847e-06
b_loss_pw2_a                                      1.215e-05
b_loss_pw3_a                                      6.693e-05
b_packreplace_a                                 -1.4159e-04
b_cellreplace_a                                 -5.7437e-04
b_price_a                                          0.001311
b_no_choice_b                                      0.007597
b_mileage_b                                     -2.6020e-04
b_range_pw1_b                                      0.010585
b_range_pw2_b                                     -0.004935
b_range_pw3_b                                      0.017097
b_loss_pw1_b                                      5.427e-06
b_loss_pw2_b                                     1.8822e-04
b_loss_pw3_b                                     1.4655e-04
b_packreplace_b                                  5.6718e-04
b_cellreplace_b                                    0.001142
b_price_b                                         -0.004471
b_no_choice_c                                     -0.025337
b_mileage_c                                       9.882e-05
b_range_pw1_c                                     -0.010813
b_range_pw2_c                                      0.004899
b_range_pw3_c                                     -0.007251
b_loss_pw1_c                                    -5.4188e-04
b_loss_pw2_c                                    -7.3096e-04
b_loss_pw3_c                                     -8.914e-05
b_packreplace_c                                 -2.0862e-04
b_cellreplace_c                                 -6.9304e-04
b_price_c                                        8.3080e-04
delta_a                                          4.1252e-04
gamma_EV_rangeanxiety_a                           -0.002176
gamma_risktaker_a                                 -0.002257
gamma_hhincome_a                                -1.9982e-04
gamma_ev_charge_a                                  0.001330
gamma_knowledge_ev_a                             2.4270e-04
gamma_evb_environment_agree_a                    9.3517e-04
gamma_evb_function_disagree_a                      0.001273
gamma_hhveh_fuel_a                                6.712e-05
gamma_veh_range_a                               -4.4400e-04
gamma_suv_a                                       -0.001408
delta_b                                           -0.004876
gamma_EV_rangeanxiety_b                           -0.001839
gamma_risktaker_b                                 -0.004577
gamma_hhincome_b                                -2.7133e-04
gamma_ev_charge_b                                  0.002090
gamma_knowledge_ev_b                             9.7040e-04
gamma_evb_environment_agree_b                      0.002582
gamma_evb_function_disagree_b                      0.003894
gamma_hhveh_fuel_b                                 0.002246
gamma_veh_range_b                                4.0029e-04
gamma_suv_b                                       -0.003548
                                               b_loss_pw1_b
b_no_choice_a                                   -1.0692e-04
b_mileage_a                                      -1.050e-05
b_range_pw1_a                                   -2.1807e-04
b_range_pw2_a                                     8.237e-05
b_range_pw3_a                                    -6.032e-05
b_loss_pw1_a                                     -1.009e-05
b_loss_pw2_a                                      1.723e-06
b_loss_pw3_a                                     -3.820e-08
b_packreplace_a                                  -8.807e-06
b_cellreplace_a                                  -1.105e-05
b_price_a                                         8.686e-05
b_no_choice_b                                      0.001421
b_mileage_b                                       1.589e-05
b_range_pw1_b                                    1.4020e-04
b_range_pw2_b                                     4.518e-05
b_range_pw3_b                                     5.427e-06
b_loss_pw1_b                                     1.0505e-04
b_loss_pw2_b                                     -1.126e-05
b_loss_pw3_b                                      2.864e-05
b_packreplace_b                                   8.720e-05
b_cellreplace_b                                   7.264e-05
b_price_b                                        -1.288e-05
b_no_choice_c                                     -0.001019
b_mileage_c                                       3.506e-06
b_range_pw1_c                                   -6.8674e-04
b_range_pw2_c                                   -1.1367e-04
b_range_pw3_c                                    -6.126e-05
b_loss_pw1_c                                     -2.895e-05
b_loss_pw2_c                                     -3.327e-06
b_loss_pw3_c                                     -1.129e-06
b_packreplace_c                                 -1.3433e-04
b_cellreplace_c                                 -1.2467e-04
b_price_c                                        1.5599e-04
delta_a                                          -1.224e-05
gamma_EV_rangeanxiety_a                           4.872e-05
gamma_risktaker_a                               -1.1687e-04
gamma_hhincome_a                                 -8.145e-06
gamma_ev_charge_a                                1.0294e-04
gamma_knowledge_ev_a                              1.162e-05
gamma_evb_environment_agree_a                     4.752e-05
gamma_evb_function_disagree_a                     7.000e-05
gamma_hhveh_fuel_a                               1.1284e-04
gamma_veh_range_a                                 3.181e-05
gamma_suv_a                                      -7.874e-05
delta_b                                          1.1253e-04
gamma_EV_rangeanxiety_b                           9.249e-05
gamma_risktaker_b                               -1.5987e-04
gamma_hhincome_b                                 -1.390e-05
gamma_ev_charge_b                                1.4845e-04
gamma_knowledge_ev_b                              2.286e-05
gamma_evb_environment_agree_b                     7.975e-05
gamma_evb_function_disagree_b                    1.2509e-04
gamma_hhveh_fuel_b                               1.4966e-04
gamma_veh_range_b                                 3.577e-05
gamma_suv_b                                     -2.3139e-04
                                               b_loss_pw2_b
b_no_choice_a                                   -1.3954e-04
b_mileage_a                                      -1.638e-05
b_range_pw1_a                                   -3.0737e-04
b_range_pw2_a                                    1.0124e-04
b_range_pw3_a                                    -8.303e-05
b_loss_pw1_a                                     -2.517e-07
b_loss_pw2_a                                     -2.740e-06
b_loss_pw3_a                                      9.414e-06
b_packreplace_a                                  -1.541e-05
b_cellreplace_a                                  -3.935e-05
b_price_a                                         6.418e-05
b_no_choice_b                                    5.9142e-04
b_mileage_b                                       2.305e-05
b_range_pw1_b                                    2.4107e-04
b_range_pw2_b                                     1.095e-05
b_range_pw3_b                                    1.8822e-04
b_loss_pw1_b                                     -1.126e-05
b_loss_pw2_b                                      6.431e-05
b_loss_pw3_b                                     -9.485e-06
b_packreplace_b                                   7.163e-05
b_cellreplace_b                                   8.869e-05
b_price_b                                       -1.2302e-04
b_no_choice_c                                     -0.001125
b_mileage_c                                      -9.349e-07
b_range_pw1_c                                   -9.3807e-04
b_range_pw2_c                                    -6.306e-05
b_range_pw3_c                                   -1.4776e-04
b_loss_pw1_c                                     -4.982e-06
b_loss_pw2_c                                     -3.653e-05
b_loss_pw3_c                                      6.505e-06
b_packreplace_c                                 -1.4817e-04
b_cellreplace_c                                 -1.7424e-04
b_price_c                                        2.4031e-04
delta_a                                           1.146e-05
gamma_EV_rangeanxiety_a                          -5.205e-05
gamma_risktaker_a                               -2.4807e-04
gamma_hhincome_a                                 -1.518e-05
gamma_ev_charge_a                                 6.858e-05
gamma_knowledge_ev_a                              4.290e-05
gamma_evb_environment_agree_a                    1.2816e-04
gamma_evb_function_disagree_a                     4.594e-05
gamma_hhveh_fuel_a                               2.0564e-04
gamma_veh_range_a                                 3.762e-05
gamma_suv_a                                     -1.1712e-04
delta_b                                           9.905e-05
gamma_EV_rangeanxiety_b                          -4.195e-05
gamma_risktaker_b                               -3.9470e-04
gamma_hhincome_b                                 -2.238e-05
gamma_ev_charge_b                                1.0988e-04
gamma_knowledge_ev_b                             1.0362e-04
gamma_evb_environment_agree_b                    2.5161e-04
gamma_evb_function_disagree_b                    1.2123e-04
gamma_hhveh_fuel_b                               2.6780e-04
gamma_veh_range_b                                 5.528e-05
gamma_suv_b                                     -2.7123e-04
                                               b_loss_pw3_b
b_no_choice_a                                    -9.569e-05
b_mileage_a                                      -5.463e-06
b_range_pw1_a                                   -2.3259e-04
b_range_pw2_a                                    1.2687e-04
b_range_pw3_a                                    -4.988e-05
b_loss_pw1_a                                     -4.946e-06
b_loss_pw2_a                                      1.798e-06
