session_id,respID,qID,profileID,altID,obsID,choice,time_start,time_total,time_min_vehicle_cbc,next_veh_budget,vehicle_type,powertrain,price,range_bev,range_phev,mileage,age,operating_cost,no_choice,range,operating_cost_text
1085612c797b623911612112b6632a42,32,5,17,2,191,0,2025-10-14T22:07:05Z,867,3.3,55000,suv,bev,44000,250,0,0.2,0.2,3,0,250 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
1085612c797b623911612112b6632a42,32,5,4842,3,191,1,2025-10-14T22:07:05Z,867,3.3,55000,suv,hev,55000,0,0,0.5,0.6000000000000001,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
1085612c797b623911612112b6632a42,32,5,0,4,191,0,2025-10-14T22:07:05Z,867,3.3,55000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
1085612c797b623911612112b6632a42,32,6,5145,1,192,0,2025-10-14T22:07:05Z,867,3.3,55000,suv,gas,44000,0,0,0.4,0.8,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
1085612c797b623911612112b6632a42,32,6,4625,2,192,1,2025-10-14T22:07:05Z,867,3.3,55000,suv,bev,44000,50,0,0.25,0.6000000000000001,12,0,50 miles on a full charge,12 cents per mile<br> ( 89.5 MPG equivalent)
1085612c797b623911612112b6632a42,32,6,1008,3,192,0,2025-10-14T22:07:05Z,867,3.3,55000,suv,bev,60500.00000000001,100,0,0.45,0.2,6,0,100 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
1085612c797b623911612112b6632a42,32,6,0,4,192,0,2025-10-14T22:07:05Z,867,3.3,55000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,1,1744,1,193,1,2025-10-20T20:27:46Z,1862,2.95,25000,car,hev,27500.000000000004,0,0,0.35000000000000003,0.2,6,0,NA,6 cents per mile<br> ( 48.7 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,1,602,2,193,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,phev,22500,0,20,0.55,0.4,3,0,20 miles on a full charge,3 cents per mile<br> ( 62.5 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,1,5829,3,193,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,phev,20000,0,20,0.2,0.4,12,0,20 miles on a full charge,12 cents per mile<br> ( 89.0 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,1,0,4,193,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,2,2249,1,194,1,2025-10-20T20:27:46Z,1862,2.95,25000,car,phev,20000,0,20,0.5,0.4,6,0,20 miles on a full charge,6 cents per mile<br> ( 69.9 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,2,5999,2,194,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,bev,25000,250,0,0.4,0.4,12,0,250 miles on a full charge,12 cents per mile<br> ( 95.3 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,2,3077,3,194,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,bev,20000,200,0,0.2,1,6,0,200 miles on a full charge,6 cents per mile<br> (122.0 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,2,0,4,194,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,3,3600,1,195,1,2025-10-20T20:27:46Z,1862,2.95,25000,car,hev,22500,0,0,0.4,0.2,9,0,NA,9 cents per mile<br> ( 44.4 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,3,7606,2,195,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,gas,22500,0,0,0.30000000000000004,0.4,18,0,NA,18 cents per mile<br> ( 25.1 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,3,3605,3,195,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,bev,20000,50,0,0.4,0.2,9,0,50 miles on a full charge,9 cents per mile<br> (107.6 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,3,0,4,195,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,4,3113,1,196,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,bev,20000,150,0,0.25,1,6,0,150 miles on a full charge,6 cents per mile<br> (122.0 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,4,3642,2,196,1,2025-10-20T20:27:46Z,1862,2.95,25000,car,hev,20000,0,0,0.45,0.2,9,0,NA,9 cents per mile<br> ( 44.4 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,4,3048,3,196,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,phev,27500.000000000004,0,10,0.6,0.8,6,0,10 miles on a full charge,6 cents per mile<br> ( 69.9 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,4,0,4,196,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,5,4459,1,197,1,2025-10-20T20:27:46Z,1862,2.95,25000,car,bev,25000,250,0,0.45,0.6000000000000001,9,0,250 miles on a full charge,9 cents per mile<br> (107.6 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,5,6507,2,197,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,gas,27500.000000000004,0,0,0.55,0.6000000000000001,12,0,NA,12 cents per mile<br> ( 30.2 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,5,7713,3,197,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,gas,20000,0,0,0.30000000000000004,1,18,0,NA,18 cents per mile<br> ( 25.1 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,5,0,4,197,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,6,6550,1,198,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,hev,25000,0,0,0.6,0.6000000000000001,12,0,NA,12 cents per mile<br> ( 40.0 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,6,6503,2,198,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,gas,22500,0,0,0.55,0.6000000000000001,12,0,NA,12 cents per mile<br> ( 30.2 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,6,2377,3,198,1,2025-10-20T20:27:46Z,1862,2.95,25000,car,phev,20000,0,40,0.2,0.6000000000000001,6,0,40 miles on a full charge,6 cents per mile<br> ( 69.9 MPG equivalent)
8af0a2cb7c9d40e3a2eadb3f80ff6843,33,6,0,4,198,0,2025-10-20T20:27:46Z,1862,2.95,25000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
e421f3f5f8c7ba03be306f17587d3c75,34,1,2102,1,199,1,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,hev,31500,0,0,0.35000000000000003,0.4,6,0,NA,6 cents per mile<br> ( 48.7 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,1,3999,2,199,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,gas,38500,0,0,0.4,0.4,9,0,NA,9 cents per mile<br> ( 33.1 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,1,7447,3,199,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,gas,35000,0,0,0.55,0.4,15,0,NA,15 cents per mile<br> ( 28.0 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,1,0,4,199,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
e421f3f5f8c7ba03be306f17587d3c75,34,2,4935,1,200,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,bev,35000,150,0,0.55,0.8,9,0,150 miles on a full charge,9 cents per mile<br> (107.6 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,2,7686,2,200,1,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,gas,31500,0,0,0.4,0.8,18,0,NA,18 cents per mile<br> ( 25.1 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,2,4549,3,200,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,phev,28000,0,10,0.55,0.6000000000000001,9,0,10 miles on a full charge,9 cents per mile<br> ( 80.2 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,2,0,4,200,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
e421f3f5f8c7ba03be306f17587d3c75,34,3,2493,1,201,1,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,phev,28000,0,30.000000000000004,0.35000000000000003,0.6000000000000001,6,0,30 miles on a full charge,6 cents per mile<br> ( 69.9 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,3,1368,2,201,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,phev,38500,0,40,0.25,1,3,0,40 miles on a full charge,3 cents per mile<br> ( 62.5 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,3,6177,3,201,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,phev,28000,0,10,0.6,0.4,12,0,10 miles on a full charge,12 cents per mile<br> ( 89.0 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,3,0,4,201,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
e421f3f5f8c7ba03be306f17587d3c75,34,4,7252,1,202,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,hev,31500,0,0,0.5,1,12,0,NA,12 cents per mile<br> ( 40.0 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,4,6904,2,202,1,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,hev,38500,0,0,0.55,0.8,12,0,NA,12 cents per mile<br> ( 40.0 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,4,2929,3,202,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,phev,28000,0,20,0.45,0.8,6,0,20 miles on a full charge,6 cents per mile<br> ( 69.9 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,4,0,4,202,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
e421f3f5f8c7ba03be306f17587d3c75,34,5,3863,1,203,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,gas,31500,0,0,0.25,0.4,9,0,NA,9 cents per mile<br> ( 33.1 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,5,6410,2,203,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,phev,31500,0,40,0.4,0.6000000000000001,12,0,40 miles on a full charge,12 cents per mile<br> ( 89.0 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,5,7076,3,203,1,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,hev,31500,0,0,0.30000000000000004,1,12,0,NA,12 cents per mile<br> ( 40.0 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,5,0,4,203,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
e421f3f5f8c7ba03be306f17587d3c75,34,6,2539,1,204,1,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,phev,35000,0,40,0.4,0.6000000000000001,6,0,40 miles on a full charge,6 cents per mile<br> ( 69.9 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,6,4179,2,204,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,bev,35000,50,0,0.6,0.4,9,0,50 miles on a full charge,9 cents per mile<br> (107.6 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,6,6679,3,204,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,gas,31500,0,0,0.30000000000000004,0.8,12,0,NA,12 cents per mile<br> ( 30.2 MPG equivalent)
e421f3f5f8c7ba03be306f17587d3c75,34,6,0,4,204,0,2025-10-14T22:06:01Z,1008,3.6666666666666665,35000,car,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
cf1c2821c720c010b93c6ecf9d8c9433,35,1,5503,1,205,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,gas,55000.00000000001,0,0,0.35000000000000003,1,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,1,3043,2,205,1,2025-10-14T22:05:12Z,1217,2.8,50000,suv,bev,50000,50,0,0.25,0.8,9,0,50 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,1,5371,3,205,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,gas,55000.00000000001,0,0,0.2,1,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,1,0,4,205,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
cf1c2821c720c010b93c6ecf9d8c9433,35,2,6050,1,206,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,hev,40000,0,0,0.35000000000000003,0.4,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,2,4829,2,206,1,2025-10-14T22:05:12Z,1217,2.8,50000,suv,phev,40000,0,30.000000000000004,0.45,0.6000000000000001,12,0,30 miles on a full charge,12 cents per mile<br> ( 29.7 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,2,3875,3,206,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,gas,55000.00000000001,0,0,0.30000000000000004,0.2,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,2,0,4,206,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
cf1c2821c720c010b93c6ecf9d8c9433,35,3,635,1,207,1,2025-10-14T22:05:12Z,1217,2.8,50000,suv,bev,50000,200,0,0.4,0.8,3,0,200 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,3,3272,2,207,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,bev,55000.00000000001,150,0,0.5,0.8,9,0,150 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,3,5929,3,207,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,gas,40000,0,0,0.55,0.2,15,0,NA,15 cents per mile<br> ( 25.7 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,3,0,4,207,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
cf1c2821c720c010b93c6ecf9d8c9433,35,4,6917,1,208,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,gas,50000,0,0,0.35000000000000003,0.2,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,4,84,2,208,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,bev,55000.00000000001,50,0,0.4,0.2,3,0,50 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,4,2201,3,208,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,gas,50000,0,0,0.2,0.4,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,4,0,4,208,1,2025-10-14T22:05:12Z,1217,2.8,50000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
cf1c2821c720c010b93c6ecf9d8c9433,35,5,3652,1,209,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,hev,45000,0,0,0.5,1,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,5,6650,2,209,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,hev,40000,0,0,0.25,1,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,5,4278,3,209,1,2025-10-14T22:05:12Z,1217,2.8,50000,suv,bev,45000,100,0,0.30000000000000004,0.4,12,0,100 miles on a full charge,12 cents per mile<br> ( 89.5 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,5,0,4,209,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
cf1c2821c720c010b93c6ecf9d8c9433,35,6,4798,1,210,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,hev,50000,0,0,0.45,0.6000000000000001,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,6,1894,2,210,1,2025-10-14T22:05:12Z,1217,2.8,50000,suv,hev,50000,0,0,0.30000000000000004,0.2,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,6,5722,3,210,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,hev,50000,0,0,0.6,1,12,0,NA,12 cents per mile<br> ( 34.4 MPG equivalent)
cf1c2821c720c010b93c6ecf9d8c9433,35,6,0,4,210,0,2025-10-14T22:05:12Z,1217,2.8,50000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,1,2241,1,211,1,2025-10-14T22:05:04Z,1543,5,10000,suv,gas,8000,0,0,0.25,0.4,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,1,7662,2,211,0,2025-10-14T22:05:04Z,1543,5,10000,suv,hev,10000,0,0,0.55,0.8,18,0,NA,18 cents per mile<br> ( 26.5 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,1,2419,3,211,0,2025-10-14T22:05:04Z,1543,5,10000,suv,gas,9000,0,0,0.45,0.4,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,1,0,4,211,0,2025-10-14T22:05:04Z,1543,5,10000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,2,1976,1,212,0,2025-10-14T22:05:04Z,1543,5,10000,suv,phev,11000,0,40,0.35000000000000003,0.2,9,0,40 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,2,4979,2,212,0,2025-10-14T22:05:04Z,1543,5,10000,suv,bev,10000,50,0,0.2,0.8,12,0,50 miles on a full charge,12 cents per mile<br> ( 89.5 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,2,5978,3,212,1,2025-10-14T22:05:04Z,1543,5,10000,suv,hev,8000,0,0,0.2,0.4,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,2,0,4,212,0,2025-10-14T22:05:04Z,1543,5,10000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,3,3555,1,213,0,2025-10-14T22:05:04Z,1543,5,10000,suv,phev,10000,0,30.000000000000004,0.35000000000000003,1,9,0,30 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,3,2526,2,213,0,2025-10-14T22:05:04Z,1543,5,10000,suv,bev,9000,200,0,0.55,0.4,9,0,200 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,3,6632,3,213,1,2025-10-14T22:05:04Z,1543,5,10000,suv,hev,11000,0,0,0.2,1,15,0,NA,15 cents per mile<br> ( 30.0 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,3,0,4,213,0,2025-10-14T22:05:04Z,1543,5,10000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,4,3389,1,214,0,2025-10-14T22:05:04Z,1543,5,10000,suv,gas,10000,0,0,0.2,1,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,4,4357,2,214,0,2025-10-14T22:05:04Z,1543,5,10000,suv,gas,10000,0,0,0.4,0.4,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,4,2374,3,214,1,2025-10-14T22:05:04Z,1543,5,10000,suv,hev,8000,0,0,0.4,0.4,9,0,NA,9 cents per mile<br> ( 37.9 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,4,0,4,214,0,2025-10-14T22:05:04Z,1543,5,10000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,5,7735,1,215,1,2025-10-14T22:05:04Z,1543,5,10000,suv,gas,11000,0,0,0.25,1,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,5,7210,2,215,0,2025-10-14T22:05:04Z,1543,5,10000,suv,phev,9000,0,10,0.5,0.4,18,0,10 miles on a full charge,18 cents per mile<br> ( 32.4 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,5,6685,3,215,0,2025-10-14T22:05:04Z,1543,5,10000,suv,phev,8000,0,20,0.30000000000000004,1,15,0,20 miles on a full charge,15 cents per mile<br> ( 31.1 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,5,0,4,215,0,2025-10-14T22:05:04Z,1543,5,10000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,6,2856,1,216,0,2025-10-14T22:05:04Z,1543,5,10000,suv,phev,11000,0,40,0.45,0.6000000000000001,9,0,40 miles on a full charge,9 cents per mile<br> ( 28.6 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,6,7541,2,216,0,2025-10-14T22:05:04Z,1543,5,10000,suv,gas,10000,0,0,0.30000000000000004,0.8,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,6,2133,3,216,1,2025-10-14T22:05:04Z,1543,5,10000,suv,bev,8000,250,0,0.55,0.2,9,0,250 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,6,0,4,216,0,2025-10-14T22:05:04Z,1543,5,10000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
11bb727f5f9cc8a03ab707dc86e50e0f,37,1,6847,1,217,0,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,gas,38500,0,0,0.2,0.2,18,0,NA,18 cents per mile<br> ( 23.5 MPG equivalent)
11bb727f5f9cc8a03ab707dc86e50e0f,37,1,1672,2,217,1,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,bev,38500,150,0,0.30000000000000004,1,6,0,150 miles on a full charge,6 cents per mile<br> (104.8 MPG equivalent)
11bb727f5f9cc8a03ab707dc86e50e0f,37,1,2555,3,217,0,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,gas,38500,0,0,0.6,0.4,9,0,NA,9 cents per mile<br> ( 29.4 MPG equivalent)
11bb727f5f9cc8a03ab707dc86e50e0f,37,1,0,4,217,0,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
11bb727f5f9cc8a03ab707dc86e50e0f,37,2,5107,1,218,0,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,gas,38500,0,0,0.35000000000000003,0.8,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
11bb727f5f9cc8a03ab707dc86e50e0f,37,2,3572,2,218,0,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,bev,38500,50,0,0.4,1,9,0,50 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
11bb727f5f9cc8a03ab707dc86e50e0f,37,2,3534,3,218,1,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,bev,31500,150,0,0.35000000000000003,1,9,0,150 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
11bb727f5f9cc8a03ab707dc86e50e0f,37,2,0,4,218,0,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
11bb727f5f9cc8a03ab707dc86e50e0f,37,3,288,1,219,0,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,bev,38500,100,0,0.45,0.4,3,0,100 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
11bb727f5f9cc8a03ab707dc86e50e0f,37,3,4317,2,219,1,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,bev,28000,50,0,0.35000000000000003,0.4,12,0,50 miles on a full charge,12 cents per mile<br> ( 89.5 MPG equivalent)
11bb727f5f9cc8a03ab707dc86e50e0f,37,3,6525,3,219,0,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,phev,28000,0,40,0.4,0.8,15,0,40 miles on a full charge,15 cents per mile<br> ( 31.1 MPG equivalent)
11bb727f5f9cc8a03ab707dc86e50e0f,37,3,0,4,219,0,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
11bb727f5f9cc8a03ab707dc86e50e0f,37,4,3871,1,220,0,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,gas,31500,0,0,0.30000000000000004,0.2,12,0,NA,12 cents per mile<br> ( 27.8 MPG equivalent)
11bb727f5f9cc8a03ab707dc86e50e0f,37,4,3189,2,220,0,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,bev,28000,250,0,0.4,0.8,9,0,250 miles on a full charge,9 cents per mile<br> ( 97.2 MPG equivalent)
11bb727f5f9cc8a03ab707dc86e50e0f,37,4,38,3,220,1,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,bev,31500,250,0,0.25,0.2,3,0,250 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
11bb727f5f9cc8a03ab707dc86e50e0f,37,4,0,4,220,0,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
11bb727f5f9cc8a03ab707dc86e50e0f,37,5,572,1,221,0,2025-10-21T17:40:32Z,988,4.583333333333333,35000,suv,bev,38500,150,0,0.25,0.8,3,0,150 miles on a full charge,3 cents per mile<br> (110.0 MPG equivalent)
